D0307 08:48:53.028847422   25575 ev_posix.cc:172]            Using polling engine: epollex
D0307 08:48:53.106686991   25575 error.cc:352]               0x2b41b8000d70: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/exec_ctx.cc:50]
D0307 08:48:53.106719302   25575 exec_ctx.cc:54]             closure 0x2092978 finished
I0307 08:48:53.106754303   25575 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2082580, tag=0x7ffd79334770, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0307 08:48:53.106796964   25575 completion_queue.cc:948]    PENDING TAGS:
D0307 08:48:53.106839435   25575 transport.h:175]            CALL_STACK 0x208bd80:0x208b070 UNREF completion
I0307 08:48:53.106876846   25575 ref_counted.h:182]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 2 -> 1 completion
I0307 08:48:53.106923528   25575 completion_queue.cc:1311]   RETURN_EVENT[0x2082580]: OP_COMPLETE: tag:0x7ffd79334770 ERROR
I0307 08:48:53.106974049   25575 call.cc:1761]               grpc_call_start_batch(call=0x208b070, ops=0x7ffd793344b0, nops=1, tag=0x7ffd79334770, reserved=(nil))
I0307 08:48:53.107023110   25575 call.cc:1355]               ops[0]: SEND_MESSAGE ptr=0x2090c20
D0307 08:48:53.107065212   25575 transport.h:158]            CALL_STACK 0x208bd80:0x208b070 REF completion
I0307 08:48:53.107102203   25575 ref_counted.h:115]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 1 -> 2 completion
I0307 08:48:53.107145354   25575 call_combiner.cc:127]       ==> CallCombiner::Start() [0x208b088] closure=0x2092930 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:623: executing batch] error="OK"
I0307 08:48:53.107180425   25575 call_combiner.cc:136]         size: 0 -> 1
I0307 08:48:53.107215316   25575 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0307 08:48:53.107249297   25575 exec_ctx.cc:34]             running closure 0x2092930: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:621]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
I0307 08:48:53.107294248   25575 call.cc:610]                OP[client-channel:0x208bdf0]:  SEND_MESSAGE:flags=0x00000000:len=2
I0307 08:48:53.107330979   25575 client_channel.cc:1929]     chand=0x20874a0 calld=0x208be10: starting batch on dynamic_call=0x208c1d0
I0307 08:48:53.107374180   25575 dynamic_filters.cc:66]      OP[retry_filter:0x208c250]:  SEND_MESSAGE:flags=0x00000000:len=2
I0307 08:48:53.107418462   25575 retry_filter.cc:2157]       chand=0x2091160 calld=0x208c270: batch started from surface:  SEND_MESSAGE:flags=0x00000000:len=2
D0307 08:48:53.107455513   25575 error.cc:304]               0x2b41b8000d70: 3 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/retry_filter.cc:2171]
D0307 08:48:53.107500344   25575 error.cc:304]               0x2b41b8000d70: 4 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:183]
I0307 08:48:53.107546995   25575 call_combiner.h:172]        CallCombinerClosureList executing closure while already holding call_combiner 0x208b088: closure=0x2092978 error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]} reason=failing on_complete
D0307 08:48:53.107586166   25575 error.cc:352]               0x2b41b8000d70: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:188]
D0307 08:48:53.107621627   25575 exec_ctx.cc:54]             closure 0x2092930 finished
D0307 08:48:53.107655758   25575 exec_ctx.cc:34]             running closure 0x2092978: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1715]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.h:180]
I0307 08:48:53.107689309   25575 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x208b088] [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1319: on_complete]
I0307 08:48:53.107721590   25575 call_combiner.cc:172]         size: 1 -> 0
I0307 08:48:53.107758321   25575 call_combiner.cc:208]         queue empty
D0307 08:48:53.107791192   25575 error.cc:304]               0x2b41b8000d70: 4 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:431]
D0307 08:48:53.107824173   25575 error.cc:304]               0x2b41b8000d70: 5 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1324]
D0307 08:48:53.107858374   25575 error.cc:352]               0x2b41b8000d70: 6 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:675]
D0307 08:48:53.107891455   25575 error.cc:304]               0x2b41b8000d70: 5 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1017]
D0307 08:48:53.107924756   25575 error.cc:352]               0x2b41b8000d70: 6 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:430]
I0307 08:48:53.107961417   25575 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2082580, tag=0x7ffd79334770, error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}, done=0x2b41a3db514e, done_arg=0x2092850, storage=0x20928c0)
E0307 08:48:53.107996048   25575 completion_queue.cc:779]    Operation failed: tag=0x7ffd79334770, error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}
I0307 08:48:53.108031079   25575 ev_posix.cc:331]            (polling-api) pollset_kick(0x2082700, (nil))
I0307 08:48:53.108066790   25575 ev_epollex_linux.cc:727]    PS:0x2082700 kick (nil) tls_pollset=(nil) tls_worker=(nil) pollset.root_worker=(nil)
I0307 08:48:53.108098771   25575 ev_epollex_linux.cc:737]    PS:0x2082700 kicked_any_without_poller
D0307 08:48:53.108133422   25575 error.cc:352]               0x2b41b8000d70: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/completion_queue.cc:821]
D0307 08:48:53.108168653   25575 error.cc:352]               0x2b41b8000d70: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/exec_ctx.cc:50]
D0307 08:48:53.108206504   25575 exec_ctx.cc:54]             closure 0x2092978 finished
I0307 08:48:53.108242055   25575 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2082580, tag=0x7ffd79334770, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0307 08:48:53.108289076   25575 completion_queue.cc:948]    PENDING TAGS:
D0307 08:48:53.108331167   25575 transport.h:175]            CALL_STACK 0x208bd80:0x208b070 UNREF completion
I0307 08:48:53.108367878   25575 ref_counted.h:182]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 2 -> 1 completion
I0307 08:48:53.108414630   25575 completion_queue.cc:1311]   RETURN_EVENT[0x2082580]: OP_COMPLETE: tag:0x7ffd79334770 ERROR
I0307 08:48:53.108462631   25575 call.cc:1761]               grpc_call_start_batch(call=0x208b070, ops=0x7ffd793344b0, nops=1, tag=0x7ffd79334770, reserved=(nil))
I0307 08:48:53.108521143   25575 call.cc:1355]               ops[0]: SEND_MESSAGE ptr=0x2090c20
D0307 08:48:53.108560714   25575 transport.h:158]            CALL_STACK 0x208bd80:0x208b070 REF completion
I0307 08:48:53.108597075   25575 ref_counted.h:115]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 1 -> 2 completion
I0307 08:48:53.108636336   25575 call_combiner.cc:127]       ==> CallCombiner::Start() [0x208b088] closure=0x2092930 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:623: executing batch] error="OK"
I0307 08:48:53.108671717   25575 call_combiner.cc:136]         size: 0 -> 1
I0307 08:48:53.108704438   25575 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0307 08:48:53.108738859   25575 exec_ctx.cc:34]             running closure 0x2092930: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:621]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
I0307 08:48:53.108783960   25575 call.cc:610]                OP[client-channel:0x208bdf0]:  SEND_MESSAGE:flags=0x00000000:len=2
I0307 08:48:53.108821801   25575 client_channel.cc:1929]     chand=0x20874a0 calld=0x208be10: starting batch on dynamic_call=0x208c1d0
I0307 08:48:53.108864042   25575 dynamic_filters.cc:66]      OP[retry_filter:0x208c250]:  SEND_MESSAGE:flags=0x00000000:len=2
I0307 08:48:53.108906904   25575 retry_filter.cc:2157]       chand=0x2091160 calld=0x208c270: batch started from surface:  SEND_MESSAGE:flags=0x00000000:len=2
D0307 08:48:53.108948035   25575 error.cc:304]               0x2b41b8000d70: 3 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/retry_filter.cc:2171]
D0307 08:48:53.108985246   25575 error.cc:304]               0x2b41b8000d70: 4 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:183]
I0307 08:48:53.109025547   25575 call_combiner.h:172]        CallCombinerClosureList executing closure while already holding call_combiner 0x208b088: closure=0x2092978 error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]} reason=failing on_complete
D0307 08:48:53.109064658   25575 error.cc:352]               0x2b41b8000d70: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:188]
D0307 08:48:53.109099309   25575 exec_ctx.cc:54]             closure 0x2092930 finished
D0307 08:48:53.109133120   25575 exec_ctx.cc:34]             running closure 0x2092978: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1715]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.h:180]
I0307 08:48:53.109167361   25575 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x208b088] [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1319: on_complete]
I0307 08:48:53.109204962   25575 call_combiner.cc:172]         size: 1 -> 0
I0307 08:48:53.109237363   25575 call_combiner.cc:208]         queue empty
D0307 08:48:53.109270344   25575 error.cc:304]               0x2b41b8000d70: 4 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:431]
D0307 08:48:53.109302615   25575 error.cc:304]               0x2b41b8000d70: 5 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1324]
D0307 08:48:53.109334576   25575 error.cc:352]               0x2b41b8000d70: 6 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:675]
D0307 08:48:53.109368097   25575 error.cc:304]               0x2b41b8000d70: 5 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1017]
D0307 08:48:53.109400938   25575 error.cc:352]               0x2b41b8000d70: 6 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:430]
I0307 08:48:53.109436029   25575 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2082580, tag=0x7ffd79334770, error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}, done=0x2b41a3db514e, done_arg=0x2092850, storage=0x20928c0)
E0307 08:48:53.109477310   25575 completion_queue.cc:779]    Operation failed: tag=0x7ffd79334770, error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}
I0307 08:48:53.109520021   25575 ev_posix.cc:331]            (polling-api) pollset_kick(0x2082700, (nil))
I0307 08:48:53.109555252   25575 ev_epollex_linux.cc:727]    PS:0x2082700 kick (nil) tls_pollset=(nil) tls_worker=(nil) pollset.root_worker=(nil)
I0307 08:48:53.109587973   25575 ev_epollex_linux.cc:737]    PS:0x2082700 kicked_any_without_poller
D0307 08:48:53.109622674   25575 error.cc:352]               0x2b41b8000d70: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/completion_queue.cc:821]
D0307 08:48:53.109657735   25575 error.cc:352]               0x2b41b8000d70: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/exec_ctx.cc:50]
D0307 08:48:53.109690166   25575 exec_ctx.cc:54]             closure 0x2092978 finished
I0307 08:48:53.109724817   25575 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2082580, tag=0x7ffd79334770, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0307 08:48:53.109766488   25575 completion_queue.cc:948]    PENDING TAGS:
D0307 08:48:53.109809239   25575 transport.h:175]            CALL_STACK 0x208bd80:0x208b070 UNREF completion
I0307 08:48:53.109846550   25575 ref_counted.h:182]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 2 -> 1 completion
I0307 08:48:53.109892922   25575 completion_queue.cc:1311]   RETURN_EVENT[0x2082580]: OP_COMPLETE: tag:0x7ffd79334770 ERROR
I0307 08:48:53.109941763   25575 call.cc:1761]               grpc_call_start_batch(call=0x208b070, ops=0x7ffd793344b0, nops=1, tag=0x7ffd79334770, reserved=(nil))
I0307 08:48:53.109989354   25575 call.cc:1355]               ops[0]: SEND_MESSAGE ptr=0x2090c20
D0307 08:48:53.110029485   25575 transport.h:158]            CALL_STACK 0x208bd80:0x208b070 REF completion
I0307 08:48:53.110065366   25575 ref_counted.h:115]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 1 -> 2 completion
I0307 08:48:53.110115058   25575 call_combiner.cc:127]       ==> CallCombiner::Start() [0x208b088] closure=0x2092930 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:623: executing batch] error="OK"
I0307 08:48:53.110151379   25575 call_combiner.cc:136]         size: 0 -> 1
I0307 08:48:53.110185130   25575 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0307 08:48:53.110218831   25575 exec_ctx.cc:34]             running closure 0x2092930: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:621]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
I0307 08:48:53.110263992   25575 call.cc:610]                OP[client-channel:0x208bdf0]:  SEND_MESSAGE:flags=0x00000000:len=2
I0307 08:48:53.110299813   25575 client_channel.cc:1929]     chand=0x20874a0 calld=0x208be10: starting batch on dynamic_call=0x208c1d0
I0307 08:48:53.110343714   25575 dynamic_filters.cc:66]      OP[retry_filter:0x208c250]:  SEND_MESSAGE:flags=0x00000000:len=2
I0307 08:48:53.110387466   25575 retry_filter.cc:2157]       chand=0x2091160 calld=0x208c270: batch started from surface:  SEND_MESSAGE:flags=0x00000000:len=2
D0307 08:48:53.110423707   25575 error.cc:304]               0x2b41b8000d70: 3 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/retry_filter.cc:2171]
D0307 08:48:53.110462158   25575 error.cc:304]               0x2b41b8000d70: 4 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:183]
I0307 08:48:53.110514429   25575 call_combiner.h:172]        CallCombinerClosureList executing closure while already holding call_combiner 0x208b088: closure=0x2092978 error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]} reason=failing on_complete
D0307 08:48:53.110554750   25575 error.cc:352]               0x2b41b8000d70: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:188]
D0307 08:48:53.110590681   25575 exec_ctx.cc:54]             closure 0x2092930 finished
D0307 08:48:53.110624492   25575 exec_ctx.cc:34]             running closure 0x2092978: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1715]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.h:180]
I0307 08:48:53.110658263   25575 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x208b088] [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1319: on_complete]
I0307 08:48:53.110691144   25575 call_combiner.cc:172]         size: 1 -> 0
I0307 08:48:53.110726615   25575 call_combiner.cc:208]         queue empty
D0307 08:48:53.110759126   25575 error.cc:304]               0x2b41b8000d70: 4 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:431]
D0307 08:48:53.110793207   25575 error.cc:304]               0x2b41b8000d70: 5 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1324]
D0307 08:48:53.110826228   25575 error.cc:352]               0x2b41b8000d70: 6 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:675]
D0307 08:48:53.110859409   25575 error.cc:304]               0x2b41b8000d70: 5 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1017]
D0307 08:48:53.110893470   25575 error.cc:352]               0x2b41b8000d70: 6 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:430]
I0307 08:48:53.110928831   25575 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2082580, tag=0x7ffd79334770, error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}, done=0x2b41a3db514e, done_arg=0x2092850, storage=0x20928c0)
E0307 08:48:53.110969882   25575 completion_queue.cc:779]    Operation failed: tag=0x7ffd79334770, error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}
I0307 08:48:53.111006993   25575 ev_posix.cc:331]            (polling-api) pollset_kick(0x2082700, (nil))
I0307 08:48:53.111041374   25575 ev_epollex_linux.cc:727]    PS:0x2082700 kick (nil) tls_pollset=(nil) tls_worker=(nil) pollset.root_worker=(nil)
I0307 08:48:53.111072715   25575 ev_epollex_linux.cc:737]    PS:0x2082700 kicked_any_without_poller
D0307 08:48:53.111107736   25575 error.cc:352]               0x2b41b8000d70: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/completion_queue.cc:821]
D0307 08:48:53.111141597   25575 error.cc:352]               0x2b41b8000d70: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/exec_ctx.cc:50]
D0307 08:48:53.111173398   25575 exec_ctx.cc:54]             closure 0x2092978 finished
I0307 08:48:53.111207939   25575 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2082580, tag=0x7ffd79334770, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0307 08:48:53.111249860   25575 completion_queue.cc:948]    PENDING TAGS:
D0307 08:48:53.111296041   25575 transport.h:175]            CALL_STACK 0x208bd80:0x208b070 UNREF completion
I0307 08:48:53.111333312   25575 ref_counted.h:182]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 2 -> 1 completion
I0307 08:48:53.111379443   25575 completion_queue.cc:1311]   RETURN_EVENT[0x2082580]: OP_COMPLETE: tag:0x7ffd79334770 ERROR
I0307 08:48:53.111427735   25575 call.cc:1761]               grpc_call_start_batch(call=0x208b070, ops=0x7ffd793344b0, nops=1, tag=0x7ffd79334770, reserved=(nil))
I0307 08:48:53.111482456   25575 call.cc:1355]               ops[0]: SEND_MESSAGE ptr=0x2090c20
D0307 08:48:53.111524408   25575 transport.h:158]            CALL_STACK 0x208bd80:0x208b070 REF completion
I0307 08:48:53.111561429   25575 ref_counted.h:115]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 1 -> 2 completion
I0307 08:48:53.111599890   25575 call_combiner.cc:127]       ==> CallCombiner::Start() [0x208b088] closure=0x2092930 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:623: executing batch] error="OK"
I0307 08:48:53.111635301   25575 call_combiner.cc:136]         size: 0 -> 1
I0307 08:48:53.111668602   25575 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0307 08:48:53.111702703   25575 exec_ctx.cc:34]             running closure 0x2092930: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:621]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
I0307 08:48:53.111747864   25575 call.cc:610]                OP[client-channel:0x208bdf0]:  SEND_MESSAGE:flags=0x00000000:len=2
I0307 08:48:53.111784705   25575 client_channel.cc:1929]     chand=0x20874a0 calld=0x208be10: starting batch on dynamic_call=0x208c1d0
I0307 08:48:53.111826966   25575 dynamic_filters.cc:66]      OP[retry_filter:0x208c250]:  SEND_MESSAGE:flags=0x00000000:len=2
I0307 08:48:53.111871807   25575 retry_filter.cc:2157]       chand=0x2091160 calld=0x208c270: batch started from surface:  SEND_MESSAGE:flags=0x00000000:len=2
D0307 08:48:53.111918299   25575 error.cc:304]               0x2b41b8000d70: 3 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/retry_filter.cc:2171]
D0307 08:48:53.111956800   25575 error.cc:304]               0x2b41b8000d70: 4 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:183]
I0307 08:48:53.111997201   25575 call_combiner.h:172]        CallCombinerClosureList executing closure while already holding call_combiner 0x208b088: closure=0x2092978 error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]} reason=failing on_complete
D0307 08:48:53.112034542   25575 error.cc:352]               0x2b41b8000d70: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:188]
D0307 08:48:53.112069163   25575 exec_ctx.cc:54]             closure 0x2092930 finished
D0307 08:48:53.112102634   25575 exec_ctx.cc:34]             running closure 0x2092978: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1715]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.h:180]
I0307 08:48:53.112135585   25575 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x208b088] [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1319: on_complete]
I0307 08:48:53.112167526   25575 call_combiner.cc:172]         size: 1 -> 0
I0307 08:48:53.112199677   25575 call_combiner.cc:208]         queue empty
D0307 08:48:53.112231688   25575 error.cc:304]               0x2b41b8000d70: 4 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:431]
D0307 08:48:53.112264099   25575 error.cc:304]               0x2b41b8000d70: 5 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1324]
D0307 08:48:53.112296339   25575 error.cc:352]               0x2b41b8000d70: 6 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:675]
D0307 08:48:53.112329170   25575 error.cc:304]               0x2b41b8000d70: 5 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1017]
D0307 08:48:53.112362111   25575 error.cc:352]               0x2b41b8000d70: 6 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:430]
I0307 08:48:53.112397412   25575 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2082580, tag=0x7ffd79334770, error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}, done=0x2b41a3db514e, done_arg=0x2092850, storage=0x20928c0)
E0307 08:48:53.112433093   25575 completion_queue.cc:779]    Operation failed: tag=0x7ffd79334770, error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}
I0307 08:48:53.112478665   25575 ev_posix.cc:331]            (polling-api) pollset_kick(0x2082700, (nil))
I0307 08:48:53.112515296   25575 ev_epollex_linux.cc:727]    PS:0x2082700 kick (nil) tls_pollset=(nil) tls_worker=(nil) pollset.root_worker=(nil)
I0307 08:48:53.112548177   25575 ev_epollex_linux.cc:737]    PS:0x2082700 kicked_any_without_poller
D0307 08:48:53.112588148   25575 error.cc:352]               0x2b41b8000d70: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/completion_queue.cc:821]
D0307 08:48:53.112622749   25575 error.cc:352]               0x2b41b8000d70: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/exec_ctx.cc:50]
