D0309 17:13:18.124230226   21465 ev_posix.cc:172]            Using polling engine: epollex
I0309 17:13:20.770943374   21475 rdma_cm.cc:210]             A Message of 33 Bytes Received
I0309 17:13:20.770975785   21475 rdma_cm.cc:223]             A Message 17
I0309 17:13:20.771011046   21475 rdma_cm.cc:229]             MR_ADDR=0x2b0a10001df0
I0309 17:13:20.771073718   21471 ev_epollex_linux.cc:954]    POLLABLE:0x2b0a1024c420 got 1 events
I0309 17:13:20.771117309   21471 ev_epollex_linux.cc:883]    PS:0x2b0a1024b750 got pollset_wakeup 0x2b0a1024c43d
I0309 17:13:20.771163190   21471 ev_epollex_linux.cc:660]    PS:0x2b0a1024b750 (pollable:0x2b0a1024c420) maybe_finish_shutdown sc=(nil) (target:!NULL) rw=(nil) (target:NULL) cpsc=0 (target:0)
I0309 17:13:20.771200061   21471 ev_posix.cc:325]            (polling-api) pollset_work(0x2b0a1024b750, 9223372036854775807) end
D0309 17:13:20.771236033   21471 transport.h:175]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 UNREF completion
I0309 17:13:20.771286744   21471 completion_queue.cc:1311]   RETURN_EVENT[0x2b0a1024b5d0]: OP_COMPLETE: tag:0x2b0a019ad7a0 OK
I0309 17:13:20.771344366   21471 completion_queue.cc:1411]   grpc_completion_queue_shutdown(cq=0x2b0a1024b5d0)
I0309 17:13:20.771386937   21471 ev_posix.cc:308]            (polling-api) pollset_shutdown(0x2b0a1024b750)
I0309 17:13:20.771431048   21471 ev_epollex_linux.cc:660]    PS:0x2b0a1024b750 (pollable:0x2b0a1024c420) maybe_finish_shutdown sc=0x2b0a1024b610 (target:!NULL) rw=(nil) (target:NULL) cpsc=0 (target:0)
D0309 17:13:20.771467199   21471 exec_ctx.cc:34]             running closure 0x2b0a1024b610: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/completion_queue.cc:538]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/ev_epollex_linux.cc:669]
D0309 17:13:20.771501210   21471 exec_ctx.cc:54]             closure 0x2b0a1024b610 finished
I0309 17:13:20.771538501   21471 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2b0a1024b5d0, tag=0x2b0a1024ac50, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0309 17:13:20.771580493   21471 completion_queue.cc:948]    PENDING TAGS:
D0309 17:13:20.771621294   21471 transport.h:175]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 UNREF completion
I0309 17:13:20.771670655   21471 completion_queue.cc:1311]   RETURN_EVENT[0x2b0a1024b5d0]: OP_COMPLETE: tag:0x2b0a1024ac50 OK
I0309 17:13:20.771721947   21471 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2b0a1024b5d0, tag=0x2b0a019ada98, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0309 17:13:20.771778698   21471 completion_queue.cc:948]    PENDING TAGS:
I0309 17:13:20.771825500   21471 completion_queue.cc:1311]   RETURN_EVENT[0x2b0a1024b5d0]: QUEUE_SHUTDOWN
I0309 17:13:20.771930723   21471 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x2b0a1024bbf8)
I0309 17:13:20.771980044   21471 call.cc:559]                grpc_call_unref(c=0x2b0a10247db0)
I0309 17:13:20.772018055   21471 call_combiner.cc:233]       call_combiner=0x2b0a10247dc8: setting notify_on_cancel=(nil)
D0309 17:13:20.772052456   21471 transport.h:175]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 UNREF destroy
D0309 17:13:20.772092098   21471 exec_ctx.cc:34]             running closure 0x2b0a10248ad0: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.cc:73]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.cc:55]
I0309 17:13:20.772147899   21471 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x2b0a10248cc0)
I0309 17:13:20.772197071   21471 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a10249e80 last=1
D0309 17:13:20.772237242   21471 exec_ctx.cc:54]             closure 0x2b0a10248ad0 finished
I0309 17:13:20.772270733   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0309 17:13:20.772303834   21471 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a10249e80
I0309 17:13:20.772477309   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=3
D0309 17:13:20.772522350   21471 exec_ctx.cc:34]             running closure 0x2b0a10248a48: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:545]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:730]
D0309 17:13:20.772601862   21471 transport.h:175]            SERVER_CHANNEL 0x2b0a10237950:0x2b0a102378d0 UNREF call
D0309 17:13:20.772647394   21471 exec_ctx.cc:54]             closure 0x2b0a10248a48 finished
I0309 17:13:20.772684145   21471 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x2b0a1024b9e0)
I0309 17:13:20.772722116   21471 completion_queue.cc:1417]   grpc_completion_queue_destroy(cq=0x2b0a1024b5d0)
I0309 17:13:20.772766547   21471 completion_queue.cc:1411]   grpc_completion_queue_shutdown(cq=0x2b0a1024b5d0)
I0309 17:13:20.772803788   21471 ev_posix.cc:313]            (polling-api) pollset_destroy(0x2b0a1024b750)
I0309 17:13:20.772838819   21471 ev_epollex_linux.cc:147]    (fd-trace) pollable_unref: Closing epfd: 16
I0309 17:13:20.772893841   21471 completion_queue.cc:969]    grpc_completion_queue_next(cq=0x2293590, deadline=gpr_timespec { tv_sec: 9591296, tv_nsec: 631165051, clock_type: 0 }, reserved=(nil))
D0309 17:13:20.772942502   21471 completion_queue.cc:948]    PENDING TAGS:
I0309 17:13:20.772990774   21471 ev_posix.cc:321]            (polling-api) pollset_work(0x2293698, 14632) begin
I0309 17:13:20.773029925   21471 ev_epollex_linux.cc:1117]   PS:0x2293698 work hdl=(nil) worker=0x2b0a019ad8e0 now=4631 deadline=14632 kwp=0 pollable=0x2b0a10231a50
I0309 17:13:20.773069306   21471 ev_epollex_linux.cc:1025]   PS:0x2293698 wait 0x2b0a10231a50 w=0x2b0a019ad8e0 for 10001ms
I0309 17:13:20.773122178   21475 rdma_cm.cc:322]             Send a short message
I0309 17:13:20.773163849   21475 rdma_cm.cc:185]             Called_READCB
D0309 17:13:20.773197910   21475 exec_ctx.cc:54]             closure 0x2b0a10232128 finished
D0309 17:13:20.773230721   21475 exec_ctx.cc:34]             running closure 0x2b0a10233090: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2554]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:201]
I0309 17:13:20.773284282   21475 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a10233090 last=1
D0309 17:13:20.773319473   21475 exec_ctx.cc:54]             closure 0x2b0a10233090 finished
I0309 17:13:20.773353624   21475 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 17:13:20.773388115   21475 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a10233090
I0309 17:13:20.773447617   21475 chttp2_transport.cc:795]    W:0x2b0a10232ea0 SERVER [ipv4:12.8.10.79:41535] state IDLE -> WRITING [PING_RESPONSE]
I0309 17:13:20.773485088   21475 combiner.cc:319]            C:0x2b0a102355f0 grpc_combiner_execute_finally c=0x2b0a10232fb8; ac=0x2b0a102355f0
I0309 17:13:20.773563720   21475 timer_generic.cc:447]       TIMER 0x2b0a10235528: CANCEL pending=true
I0309 17:13:20.773664803   21475 rdma_cm.cc:351]             RDMA_READ CALLED
D0309 17:13:20.773723595   21475 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x2b0a10231a00 curr=0 closure=0x2b0a10232128
I0309 17:13:20.773811908   21475 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=5
D0309 17:13:20.773848769   21475 exec_ctx.cc:34]             running closure 0x2b0a10235408: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2753]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/timer_generic.cc:454]
I0309 17:13:20.773886050   21475 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a10235408 last=3
D0309 17:13:20.773919761   21475 exec_ctx.cc:54]             closure 0x2b0a10235408 finished
I0309 17:13:20.773956862   21475 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=1
I0309 17:13:20.773998073   21475 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a10235408
I0309 17:13:20.774033194   21475 timer_generic.cc:344]       TIMER 0x2b0a10235528: SET 7204631 now 4631 call 0x2b0a10235408[0x2b09f7cbfd0c]
I0309 17:13:20.774070165   21475 timer_generic.cc:382]         .. add to shard 21 with queue_deadline_cap=5008 => is_first_timer=false
I0309 17:13:20.774107036   21475 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=5
I0309 17:13:20.774140617   21475 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=1
I0309 17:13:20.774174228   21475 combiner.cc:250]            C:0x2b0a102355f0 execute_final[0] c=0x2b0a10232fb8
D0309 17:13:20.774217280   21475 flow_control.cc:117]        0x2b0a10235110[0][svr] | t updt sent | trw:                       4194301, tlw:                       4194303, taw:                       4194308, srw:                              , slw:                              , saw:                              
I0309 17:13:20.774251941   21475 chttp2_transport.cc:795]    W:0x2b0a10232ea0 SERVER [ipv4:12.8.10.79:41535] state WRITING -> WRITING [begin write in current thread]
I0309 17:13:20.774285612   21475 rdma_cm.cc:529]             RDMA_WRITE_CALLED
I0309 17:13:20.774318683   21475 rdma_cm.cc:539]             WRITE 0x2b0a10231f80 (peer=ipv4:12.8.10.79:41535): 00 00 08 06 01 00 00 00 00 00 00 00 00 00 00 00 00 '.................'
I0309 17:13:20.774354054   21475 rdma_cm.cc:425]             Send a message 17
D0309 17:13:20.774389395   21475 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x2b0a10231970 curr=0 closure=0x2b0a10232170
I0309 17:13:20.774423996   21475 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=3
I0309 17:13:20.774465647   21475 ev_posix.cc:325]            (polling-api) pollset_work(0x2293698, 14614) end
I0309 17:13:20.774505238   21475 ev_posix.cc:321]            (polling-api) pollset_work(0x2293698, 14614) begin
I0309 17:13:20.774542259   21475 ev_epollex_linux.cc:1117]   PS:0x2293698 work hdl=(nil) worker=0x2b0a01bae8e0 now=4631 deadline=14614 kwp=0 pollable=0x2b0a10231a50
I0309 17:13:20.774583430   21475 ev_epollex_linux.cc:1025]   PS:0x2293698 wait 0x2b0a10231a50 w=0x2b0a01bae8e0 for 9983ms
I0309 17:13:20.774637952   21471 ev_epollex_linux.cc:935]    POLLABLE:0x2b0a10231a50[type=pollset epfd=12 wakeup=13] poll for 10000ms
I0309 17:13:20.774678133   21471 ev_epollex_linux.cc:954]    POLLABLE:0x2b0a10231a50 got 1 events
I0309 17:13:20.774713164   21471 ev_epollex_linux.cc:902]    PS:0x2293698 got fd 0x2b0a10231930: cancel=0 read=1 write=0
D0309 17:13:20.774754545   21471 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2b0a10231970 curr=2b0a10232170
D0309 17:13:20.774789316   21471 exec_ctx.cc:34]             running closure 0x2b0a10232170: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:679]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/lockfree_event.cc:265]
I0309 17:13:20.774825187   21471 rdma_cm.cc:448]             HANDLE_WRITE_CALLED
I0309 17:13:20.774860068   21471 rdma_cm.cc:484]             A Message sent
I0309 17:13:20.774895379   21471 rdma_cm.cc:369]             CALLED WRITE_CB
D0309 17:13:20.774949171   21471 exec_ctx.cc:54]             closure 0x2b0a10232170 finished
D0309 17:13:20.774983162   21471 exec_ctx.cc:34]             running closure 0x2b0a10233048: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:986]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:373]
I0309 17:13:20.775025273   21471 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a10233048 last=1
D0309 17:13:20.775059894   21471 exec_ctx.cc:54]             closure 0x2b0a10233048 finished
I0309 17:13:20.775092525   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 17:13:20.775125326   21471 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a10233048
I0309 17:13:20.775161927   21471 chttp2_transport.cc:795]    W:0x2b0a10232ea0 SERVER [ipv4:12.8.10.79:41535] state WRITING -> IDLE [finish writing]
I0309 17:13:20.775196108   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=3
I0309 17:13:20.775240399   21471 ev_posix.cc:325]            (polling-api) pollset_work(0x2293698, 14632) end
I0309 17:13:20.775282761   21471 ev_posix.cc:321]            (polling-api) pollset_work(0x2293698, 14632) begin
I0309 17:13:20.775320472   21471 ev_epollex_linux.cc:1117]   PS:0x2293698 work hdl=(nil) worker=0x2b0a019ad8e0 now=4633 deadline=14632 kwp=0 pollable=0x2b0a10231a50
I0309 17:13:20.775358353   21471 ev_epollex_linux.cc:1025]   PS:0x2293698 wait 0x2b0a10231a50 w=0x2b0a019ad8e0 for 9999ms
I0309 17:13:20.775411204   21475 ev_epollex_linux.cc:935]    POLLABLE:0x2b0a10231a50[type=pollset epfd=12 wakeup=13] poll for 9981ms
I0309 17:13:20.788490236   21475 ev_epollex_linux.cc:954]    POLLABLE:0x2b0a10231a50 got 1 events
I0309 17:13:20.788550398   21475 ev_epollex_linux.cc:902]    PS:0x2293698 got fd 0x2b0a102319c0: cancel=0 read=1 write=0
D0309 17:13:20.788583849   21475 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2b0a10231a00 curr=2b0a10232128
D0309 17:13:20.788618470   21475 exec_ctx.cc:34]             running closure 0x2b0a10232128: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:676]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/lockfree_event.cc:265]
I0309 17:13:20.788658011   21475 rdma_cm.cc:208]             Continue Read,Get a slice
I0309 17:13:20.788692752   21475 rdma_cm.cc:210]             A Message of 24 Bytes Received
I0309 17:13:20.788736173   21475 rdma_cm.cc:214]             A sms
D0309 17:13:20.788778035   21475 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x2b0a10231a00 curr=0 closure=0x2b0a10232128
D0309 17:13:20.788814336   21475 exec_ctx.cc:54]             closure 0x2b0a10232128 finished
I0309 17:13:20.788866007   21475 ev_posix.cc:325]            (polling-api) pollset_work(0x2293698, 14614) end
I0309 17:13:20.788908529   21475 ev_posix.cc:321]            (polling-api) pollset_work(0x2293698, 14614) begin
I0309 17:13:20.788945320   21475 ev_epollex_linux.cc:1117]   PS:0x2293698 work hdl=(nil) worker=0x2b0a01bae8e0 now=4647 deadline=14614 kwp=0 pollable=0x2b0a10231a50
I0309 17:13:20.788983541   21475 ev_epollex_linux.cc:1025]   PS:0x2293698 wait 0x2b0a10231a50 w=0x2b0a01bae8e0 for 9967ms
I0309 17:13:20.789038632   21471 ev_epollex_linux.cc:935]    POLLABLE:0x2b0a10231a50[type=pollset epfd=12 wakeup=13] poll for 9985ms
I0309 17:13:20.790764473   21471 ev_epollex_linux.cc:954]    POLLABLE:0x2b0a10231a50 got 1 events
I0309 17:13:20.790811924   21471 ev_epollex_linux.cc:902]    PS:0x2293698 got fd 0x2b0a102319c0: cancel=0 read=1 write=0
D0309 17:13:20.790845435   21471 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2b0a10231a00 curr=2b0a10232128
D0309 17:13:20.790878686   21471 exec_ctx.cc:34]             running closure 0x2b0a10232128: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:676]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/lockfree_event.cc:265]
I0309 17:13:20.790917077   21471 rdma_cm.cc:208]             Continue Read,Get a slice
I0309 17:13:20.790951098   21471 rdma_cm.cc:210]             A Message of 77 Bytes Received
I0309 17:13:20.790987969   21471 rdma_cm.cc:223]             A Message 61
I0309 17:13:20.791030530   21471 rdma_cm.cc:229]             MR_ADDR=0x2b0a10001f10
I0309 17:13:20.791107283   21471 rdma_cm.cc:322]             Send a short message
I0309 17:13:20.791156024   21471 rdma_cm.cc:185]             Called_READCB
D0309 17:13:20.791194095   21471 exec_ctx.cc:54]             closure 0x2b0a10232128 finished
D0309 17:13:20.791228906   21471 exec_ctx.cc:34]             running closure 0x2b0a10233090: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2554]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:201]
I0309 17:13:20.791283178   21471 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a10233090 last=1
D0309 17:13:20.791317139   21471 exec_ctx.cc:54]             closure 0x2b0a10233090 finished
I0309 17:13:20.791352900   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 17:13:20.791385481   21471 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a10233090
D0309 17:13:20.791442532   21471 transport.h:158]            SERVER_CHANNEL 0x2b0a10237950:0x2b0a102378d0 REF call
I0309 17:13:20.791479133   21471 ref_counted.h:115]          stream_refcount:0x2b0a10237950 /public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.h:161 ref 2 -> 3 call
D0309 17:13:20.791538645   21471 transport.h:158]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 REF chttp2
I0309 17:13:20.791580786   21471 ref_counted.h:115]          stream_refcount:0x2b0a10248ac0 /public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.h:161 ref 1 -> 2 chttp2
I0309 17:13:20.791635158   21471 call.cc:1355]               ops[0]: RECV_INITIAL_METADATA ptr=0x2b0a10248cc0
D0309 17:13:20.791674659   21471 transport.h:158]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 REF completion
I0309 17:13:20.791709490   21471 ref_counted.h:115]          stream_refcount:0x2b0a10248ac0 /public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.h:161 ref 2 -> 3 completion
I0309 17:13:20.791756052   21471 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2b0a10247dc8] closure=0x2b0a1024a9f0 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:623: executing batch] error="OK"
I0309 17:13:20.791794813   21471 call_combiner.cc:136]         size: 0 -> 1
I0309 17:13:20.791827344   21471 call_combiner.cc:144]         EXECUTING IMMEDIATELY
I0309 17:13:20.791859995   21471 parsing.cc:522]             parsing initial_metadata
D0309 17:13:20.791910996   21471 hpack_parser.cc:1047]       HTTP:3:HDR:SVR: :path: /mathtest.MathTest/sendRequest
D0309 17:13:20.791958407   21471 hpack_parser.cc:1047]       HTTP:3:HDR:SVR: :authority: 12.8.10.78:5000
D0309 17:13:20.792002759   21471 hpack_parser.cc:1047]       HTTP:3:HDR:SVR: :method: POST
D0309 17:13:20.792044080   21471 hpack_parser.cc:1047]       HTTP:3:HDR:SVR: :scheme: http
D0309 17:13:20.792086841   21471 hpack_parser.cc:1047]       HTTP:3:HDR:SVR: content-type: application/grpc
D0309 17:13:20.792129943   21471 hpack_parser.cc:1047]       HTTP:3:HDR:SVR: te: trailers
D0309 17:13:20.792180504   21471 hpack_parser.cc:1047]       HTTP:3:HDR:SVR: grpc-accept-encoding: identity, deflate, gzip
D0309 17:13:20.792227225   21471 hpack_parser.cc:1047]       HTTP:3:HDR:SVR: user-agent: grpc-c++/1.45.0 grpc-c/23.0.0 (linux; chttp2)
D0309 17:13:20.792285877   21471 flow_control.cc:117]        0x2b0a10235110[3][svr] | s updt recv | trw:                       4194301, tlw:                       4194303, taw:                       4194308, srw:            4194303 -> 4194308, slw:                       4194303, saw:                       4194303
D0309 17:13:20.792335939   21471 flow_control.cc:117]        0x2b0a10235110[3][svr] |   data recv | trw:                       4194301, tlw:                       4194303, taw:            4194308 -> 4194299, srw:                       4194308, slw:            4194303 -> 4194294, saw:            4194303 -> 4194294
D0309 17:13:20.792409331   21471 flow_control.cc:117]        0x2b0a10235110[0][svr] | t updt recv | trw:            4194301 -> 4194308, tlw:                       4194303, taw:                       4194299, srw:                              , slw:                              , saw:                              
I0309 17:13:20.792494183   21471 timer_generic.cc:447]       TIMER 0x2b0a10235528: CANCEL pending=true
I0309 17:13:20.792591516   21471 rdma_cm.cc:351]             RDMA_READ CALLED
D0309 17:13:20.792648818   21471 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x2b0a10231a00 curr=0 closure=0x2b0a10232128
I0309 17:13:20.792733290   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=3
D0309 17:13:20.792772051   21471 exec_ctx.cc:34]             running closure 0x2b0a1024a9f0: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:621]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/call_combiner.cc:109]
I0309 17:13:20.792814893   21471 call.cc:610]                OP[server:0x2b0a10248b30]:  RECV_INITIAL_METADATA
I0309 17:13:20.792856954   21471 channel_stack.cc:248]       OP[server-auth:0x2b0a10248b48]:  RECV_INITIAL_METADATA
I0309 17:13:20.792896585   21471 channel_stack.cc:248]       OP[message_size:0x2b0a10248b60]:  RECV_INITIAL_METADATA
I0309 17:13:20.792937786   21471 channel_stack.cc:248]       OP[deadline:0x2b0a10248b78]:  RECV_INITIAL_METADATA
I0309 17:13:20.792981747   21471 channel_stack.cc:248]       OP[http-server:0x2b0a10248b90]:  RECV_INITIAL_METADATA
I0309 17:13:20.793021309   21471 channel_stack.cc:248]       OP[message_decompress:0x2b0a10248ba8]:  RECV_INITIAL_METADATA
I0309 17:13:20.793062390   21471 channel_stack.cc:248]       OP[message_compress:0x2b0a10248bc0]:  RECV_INITIAL_METADATA
I0309 17:13:20.793102901   21471 channel_stack.cc:248]       OP[connected:0x2b0a10248bd8]:  RECV_INITIAL_METADATA
I0309 17:13:20.793142672   21471 chttp2_transport.cc:1652]   perform_stream_op[s=0x2b0a10249e60; op=0x2b0a1024a918]:  RECV_INITIAL_METADATA
D0309 17:13:20.793179773   21471 transport.h:158]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 REF perform_stream_op
I0309 17:13:20.793214064   21471 ref_counted.h:115]          stream_refcount:0x2b0a10248ac0 /public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.h:161 ref 3 -> 4 perform_stream_op
I0309 17:13:20.793246205   21471 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a1024a938 last=1
I0309 17:13:20.793279926   21471 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2b0a10247dc8] [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:140: passed batch to transport]
I0309 17:13:20.793311667   21471 call_combiner.cc:172]         size: 1 -> 0
I0309 17:13:20.793343498   21471 call_combiner.cc:208]         queue empty
D0309 17:13:20.793374669   21471 exec_ctx.cc:54]             closure 0x2b0a1024a9f0 finished
D0309 17:13:20.793407550   21471 exec_ctx.cc:34]             running closure 0x2b0a10235408: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2753]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/timer_generic.cc:454]
I0309 17:13:20.793439011   21471 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a10235408 last=3
D0309 17:13:20.793471382   21471 exec_ctx.cc:54]             closure 0x2b0a10235408 finished
I0309 17:13:20.793504013   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 17:13:20.793541964   21471 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a1024a938
I0309 17:13:20.793581725   21471 chttp2_transport.cc:1402]   perform_stream_op_locked[s=0x2b0a10249e60; op=0x2b0a1024a918]:  RECV_INITIAL_METADATA; on_complete = (nil)
D0309 17:13:20.793645467   21471 transport.h:175]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 UNREF perform_stream_op
I0309 17:13:20.793688258   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=5
D0309 17:13:20.793723729   21471 exec_ctx.cc:34]             running closure 0x2b0a10249d38: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:77]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1215]
I0309 17:13:20.793769750   21471 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2b0a10247dc8] closure=0x2b0a102493b0 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:60: recv_initial_metadata_ready] error="OK"
I0309 17:13:20.793803121   21471 call_combiner.cc:136]         size: 0 -> 1
I0309 17:13:20.793835302   21471 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0309 17:13:20.793866703   21471 exec_ctx.cc:54]             closure 0x2b0a10249d38 finished
D0309 17:13:20.793900434   21471 exec_ctx.cc:34]             running closure 0x2b0a102493b0: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:70]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/call_combiner.cc:109]
D0309 17:13:20.793935455   21471 closure.h:259]              running closure 0x2b0a10249270: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/server/http_server_filter.cc:49]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:152]
D0309 17:13:20.793979206   21471 closure.h:259]              running closure 0x2b0a102490c0: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/deadline/deadline_filter.cc:323]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/server/http_server_filter.cc:278]
D0309 17:13:20.794019858   21471 closure.h:259]              running closure 0x2b0a10248e60: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/security/transport/server_auth_filter.cc:56]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/deadline/deadline_filter.cc:301]
