D0201 15:49:07.153171186    1419 ev_posix.cc:172]            Using polling engine: epollex
D0201 15:49:08.720394628    1424 transport.h:175]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 UNREF perform_stream_op
I0201 15:49:08.720439129    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=5
D0201 15:49:08.720474220    1424 exec_ctx.cc:34]             running closure 0x2ba39c00b998: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/connected_channel.cc:77]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1215]
I0201 15:49:08.720510111    1424 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2ba39c0099c8] closure=0x2ba39c00b018 [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/connected_channel.cc:60: recv_message_ready] error="OK"
I0201 15:49:08.720548592    1424 call_combiner.cc:136]         size: 0 -> 1
I0201 15:49:08.720587704    1424 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0201 15:49:08.720624075    1424 exec_ctx.cc:54]             closure 0x2ba39c00b998 finished
D0201 15:49:08.720658036    1424 exec_ctx.cc:34]             running closure 0x2ba39c00b018: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:76]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
D0201 15:49:08.720693517    1424 closure.h:259]              running closure 0x2ba39c00aee8: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/http/server/http_server_filter.cc:51]: run [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:277]
D0201 15:49:08.720728568    1424 closure.h:259]              running closure 0x2ba39c00ab90: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/message_size/message_size_filter.cc:151]: run [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/http/server/http_server_filter.cc:294]
D0201 15:49:08.720767909    1424 closure.h:259]              running closure 0x2ba39c00a560: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1633]: run [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/message_size/message_size_filter.cc:233]
I0201 15:49:08.720802850    1424 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2ba39c0099c8] [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1200: recv_message_ready]
I0201 15:49:08.720836451    1424 call_combiner.cc:172]         size: 1 -> 0
I0201 15:49:08.720869302    1424 call_combiner.cc:208]         queue empty
I0201 15:49:08.720918503    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c0023c0 last=3
D0201 15:49:08.720955174    1424 closure.h:259]              running closure 0x2ba39c00a9e8: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/server.cc:1326]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1069]
I0201 15:49:08.721006006    1424 completion_queue.cc:515]    grpc_completion_queue_create_internal(completion_type=1, polling_type=0)
I0201 15:49:08.721043437    1424 ev_posix.cc:303]            (polling-api) pollset_init(0x2ba39c001de0)
I0201 15:49:08.721104739    1424 metadata_array.cc:29]       grpc_metadata_array_init(array=0x2ba39c00d020)
I0201 15:49:08.721172971    1424 ev_posix.cc:337]            (polling-api) pollset_add_fd(0x2ba39c001de0, 8)
I0201 15:49:08.721217122    1424 ev_epollex_linux.cc:1160]   PS:0x2ba39c001de0 add fd 0x2ba39c000cc0 (8); transition pollable from empty to fd
I0201 15:49:08.721261423    1424 ev_epollex_linux.cc:565]    (fd-trace) Pollable_create: created epfd: 11 (type: 1)
I0201 15:49:08.721301784    1424 ev_epollex_linux.cc:616]    add fd 0x2ba39c000cc0 (8) to pollable 0x2ba39c00d530
I0201 15:49:08.721349646    1424 completion_queue.cc:695]    cq_end_op_for_next(cq=0x14a1f70, tag=0x2ba39c00cfe0, error="OK", done=0x2ba383dfb5e8, done_arg=0x2ba39c001ea0, storage=0x2ba39c001ec8)
I0201 15:49:08.721394447    1424 ev_posix.cc:331]            (polling-api) pollset_kick(0x14a2078, (nil))
I0201 15:49:08.721429008    1424 ev_epollex_linux.cc:727]    PS:0x14a2078 kick (nil) tls_pollset=0x14a2078 tls_worker=0x2ba38cdbf8e0 pollset.root_worker=0x2ba38cdbf8e0
I0201 15:49:08.721467369    1424 ev_epollex_linux.cc:763]    PS:0x14a2078 kicked_any_but_awake
D0201 15:49:08.721504260    1424 closure.h:268]              closure 0x2ba39c00a9e8 finished
D0201 15:49:08.721539081    1424 transport.h:175]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 UNREF completion
D0201 15:49:08.721572382    1424 closure.h:268]              closure 0x2ba39c00a560 finished
D0201 15:49:08.721617843    1424 closure.h:268]              closure 0x2ba39c00ab90 finished
D0201 15:49:08.721650924    1424 closure.h:268]              closure 0x2ba39c00aee8 finished
D0201 15:49:08.721683555    1424 exec_ctx.cc:54]             closure 0x2ba39c00b018 finished
I0201 15:49:08.721717456    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=1
I0201 15:49:08.721751897    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c0023c0
I0201 15:49:08.721794798    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=5
I0201 15:49:08.721828369    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=1
I0201 15:49:08.721861540    1424 combiner.cc:250]            C:0x2ba39c0025f0 execute_final[0] c=0x2ba39c002d88
D0201 15:49:08.721907102    1424 flow_control.cc:117]        0x2ba39c004ee0[0][svr] | t updt sent | trw:                       4194308, tlw:                       4194303, taw:            4194294 -> 4194303, srw:                              , slw:                              , saw:                              
I0201 15:49:08.721960953    1424 writing.cc:131]             SERVER: Ping sent [ipv4:10.7.14.60:50892]: 2/2
I0201 15:49:08.721997684    1424 chttp2_transport.cc:795]    W:0x2ba39c002c70 SERVER [ipv4:10.7.14.60:50892] state WRITING -> WRITING [begin write in current thread]
I0201 15:49:08.722031025    1424 endpoint.cc:37]             endpoint: grpc_endpoint_write
I0201 15:49:08.722062696    1424 tcp_posix.cc:1548]          tcp_write CALLED
I0201 15:49:08.722095237    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.722129368    1424 tcp_posix.cc:1562]          DATA: 00 00 00 04 01 00 00 00 00 00 00 04 08 00 00 00 00 00 00 00 00 09 00 '.......................'
I0201 15:49:08.722162999    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.722197360    1424 tcp_posix.cc:1562]          DATA: 00 08 06 00 00 00 00 00 00 00 00 00 00 00 00 00 '................'
I0201 15:49:08.722250701    1424 tcp_posix.cc:1607]          write: "OK"
D0201 15:49:08.722289003    1424 closure.h:259]              running closure 0x2ba39c002e18: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:986]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1609]
I0201 15:49:08.722323714    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c002e18 last=3
D0201 15:49:08.722357524    1424 closure.h:268]              closure 0x2ba39c002e18 finished
I0201 15:49:08.722403546    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=5
D0201 15:49:08.722438047    1424 exec_ctx.cc:34]             running closure 0x2ba39c005050: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2562]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/writing.cc:120]
I0201 15:49:08.722471518    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c005050 last=3
D0201 15:49:08.722504859    1424 exec_ctx.cc:54]             closure 0x2ba39c005050 finished
I0201 15:49:08.722539100    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0201 15:49:08.722584691    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c002e18
I0201 15:49:08.722621812    1424 chttp2_transport.cc:795]    W:0x2ba39c002c70 SERVER [ipv4:10.7.14.60:50892] state WRITING -> IDLE [finish writing]
I0201 15:49:08.722656893    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=5
I0201 15:49:08.722690724    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0201 15:49:08.722723865    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c005050
I0201 15:49:08.722757186    1424 chttp2_transport.cc:2578]   ipv4:10.7.14.60:50892: Start BDP ping err="OK"
I0201 15:49:08.722792677    1424 timer_generic.cc:447]       TIMER 0x2ba39c0052f8: CANCEL pending=true
I0201 15:49:08.722830858    1424 bdp_estimator.h:66]         bdp[ipv4:10.7.14.60:50892]:start acc=9 est=65536
I0201 15:49:08.722866449    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=3
D0201 15:49:08.722900190    1424 exec_ctx.cc:34]             running closure 0x2ba39c0051d8: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2747]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/timer_generic.cc:454]
I0201 15:49:08.722933791    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c0051d8 last=1
D0201 15:49:08.722971932    1424 exec_ctx.cc:54]             closure 0x2ba39c0051d8 finished
I0201 15:49:08.723005103    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0201 15:49:08.723037694    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c0051d8
I0201 15:49:08.723072285    1424 timer_generic.cc:344]       TIMER 0x2ba39c0052f8: SET 7202967 now 2967 call 0x2ba39c0051d8[0x2ba383bf0c7f]
I0201 15:49:08.723110506    1424 timer_generic.cc:382]         .. add to shard 7 with queue_deadline_cap=3411 => is_first_timer=false
I0201 15:49:08.723147217    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=3
I0201 15:49:08.723184718    1424 ev_epollex_linux.cc:660]    PS:0x14a2078 (pollable:0x2ba39c000d50) maybe_finish_shutdown sc=(nil) (target:!NULL) rw=(nil) (target:NULL) cpsc=0 (target:0)
I0201 15:49:08.723219539    1424 ev_posix.cc:325]            (polling-api) pollset_work(0x14a2078, 11411) end
I0201 15:49:08.723273001    1424 completion_queue.cc:1074]   RETURN_EVENT[0x14a1f70]: OP_COMPLETE: tag:0x2ba39c00cfe0 OK
I0201 15:49:08.723617901    1424 call.cc:1761]               grpc_call_start_batch(call=0x2ba39c0099b0, ops=0x2ba38cdbf960, nops=1, tag=0x2ba39c00c850, reserved=(nil))
I0201 15:49:08.723681513    1424 call.cc:1355]               ops[0]: RECV_CLOSE_ON_SERVER cancelled=0x2ba39c00c8c4
D0201 15:49:08.723720384    1424 transport.h:158]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 REF completion
I0201 15:49:08.723755505    1424 ref_counted.h:115]          stream_refcount:0x2ba39c00a6c0 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 2 -> 3 completion
I0201 15:49:08.723795416    1424 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2ba39c0099c8] closure=0x2ba39c00ca90 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:623: executing batch] error="OK"
I0201 15:49:08.723830547    1424 call_combiner.cc:136]         size: 0 -> 1
I0201 15:49:08.723864178    1424 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0201 15:49:08.723904729    1424 exec_ctx.cc:34]             running closure 0x2ba39c00ca90: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:621]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
I0201 15:49:08.723944990    1424 call.cc:610]                OP[server:0x2ba39c00a730]:  RECV_TRAILING_METADATA
I0201 15:49:08.723986461    1424 channel_stack.cc:248]       OP[server-auth:0x2ba39c00a748]:  RECV_TRAILING_METADATA
I0201 15:49:08.724037783    1424 channel_stack.cc:248]       OP[message_size:0x2ba39c00a760]:  RECV_TRAILING_METADATA
I0201 15:49:08.724077694    1424 channel_stack.cc:248]       OP[deadline:0x2ba39c00a778]:  RECV_TRAILING_METADATA
I0201 15:49:08.724119335    1424 channel_stack.cc:248]       OP[http-server:0x2ba39c00a790]:  RECV_TRAILING_METADATA
I0201 15:49:08.724160346    1424 channel_stack.cc:248]       OP[message_decompress:0x2ba39c00a7a8]:  RECV_TRAILING_METADATA
I0201 15:49:08.724201417    1424 channel_stack.cc:248]       OP[message_compress:0x2ba39c00a7c0]:  RECV_TRAILING_METADATA
I0201 15:49:08.724242089    1424 channel_stack.cc:248]       OP[connected:0x2ba39c00a7d8]:  RECV_TRAILING_METADATA
I0201 15:49:08.724282360    1424 chttp2_transport.cc:1652]   perform_stream_op[s=0x2ba39c00ba60; op=0x2ba39c00c9b8]:  RECV_TRAILING_METADATA
D0201 15:49:08.724318531    1424 transport.h:158]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 REF perform_stream_op
I0201 15:49:08.724352472    1424 ref_counted.h:115]          stream_refcount:0x2ba39c00a6c0 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 3 -> 4 perform_stream_op
I0201 15:49:08.724387183    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c00c9d8 last=1
I0201 15:49:08.724422874    1424 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2ba39c0099c8] [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/connected_channel.cc:140: passed batch to transport]
I0201 15:49:08.724456135    1424 call_combiner.cc:172]         size: 1 -> 0
I0201 15:49:08.724492786    1424 call_combiner.cc:208]         queue empty
D0201 15:49:08.724525667    1424 exec_ctx.cc:54]             closure 0x2ba39c00ca90 finished
I0201 15:49:08.724559368    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0201 15:49:08.724603229    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c00c9d8
I0201 15:49:08.724646480    1424 chttp2_transport.cc:1402]   perform_stream_op_locked[s=0x2ba39c00ba60; op=0x2ba39c00c9b8]:  RECV_TRAILING_METADATA; on_complete = (nil)
D0201 15:49:08.724684181    1424 transport.h:175]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 UNREF perform_stream_op
I0201 15:49:08.724718472    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=3
I0201 15:49:08.724838506    1424 call.cc:1761]               grpc_call_start_batch(call=0x2ba39c0099b0, ops=0x2ba38cdbf4e0, nops=3, tag=0x2ba38cdbf7a0, reserved=(nil))
I0201 15:49:08.724890297    1424 call.cc:1355]               ops[0]: SEND_INITIAL_METADATA(nil)
I0201 15:49:08.724938629    1424 call.cc:1355]               ops[1]: SEND_MESSAGE ptr=0x2ba39c001ea0
I0201 15:49:08.725003660    1424 call.cc:1355]               ops[2]: SEND_STATUS_FROM_SERVER status=0 details=(null)(nil)
D0201 15:49:08.725116744    1424 transport.h:158]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 REF completion
I0201 15:49:08.725156935    1424 ref_counted.h:115]          stream_refcount:0x2ba39c00a6c0 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 3 -> 4 completion
I0201 15:49:08.725198106    1424 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2ba39c0099c8] closure=0x2ba39c00cc20 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:623: executing batch] error="OK"
I0201 15:49:08.725231867    1424 call_combiner.cc:136]         size: 0 -> 1
I0201 15:49:08.725269518    1424 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0201 15:49:08.725305349    1424 exec_ctx.cc:34]             running closure 0x2ba39c00cc20: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:621]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
I0201 15:49:08.725614728    1424 call.cc:610]                OP[server:0x2ba39c00a730]:  SEND_INITIAL_METADATA{} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0201 15:49:08.725695360    1424 channel_stack.cc:248]       OP[server-auth:0x2ba39c00a748]:  SEND_INITIAL_METADATA{} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0201 15:49:08.725764452    1424 channel_stack.cc:248]       OP[message_size:0x2ba39c00a760]:  SEND_INITIAL_METADATA{} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0201 15:49:08.725832694    1424 channel_stack.cc:248]       OP[deadline:0x2ba39c00a778]:  SEND_INITIAL_METADATA{} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0201 15:49:08.725900766    1424 channel_stack.cc:248]       OP[http-server:0x2ba39c00a790]:  SEND_INITIAL_METADATA{} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0201 15:49:08.726074351    1424 channel_stack.cc:248]       OP[message_decompress:0x2ba39c00a7a8]:  SEND_INITIAL_METADATA{:status: 200, content-type: application/grpc} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0201 15:49:08.726152293    1424 channel_stack.cc:248]       OP[message_compress:0x2ba39c00a7c0]:  SEND_INITIAL_METADATA{:status: 200, content-type: application/grpc} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0201 15:49:08.726334739    1424 channel_stack.cc:248]       OP[connected:0x2ba39c00a7d8]:  SEND_INITIAL_METADATA{:status: 200, content-type: application/grpc, grpc-accept-encoding: identity, deflate, gzip} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
I0201 15:49:08.726429781    1424 chttp2_transport.cc:1652]   perform_stream_op[s=0x2ba39c00ba60; op=0x2ba39c00cb48]:  SEND_INITIAL_METADATA{:status: 200, content-type: application/grpc, grpc-accept-encoding: identity, deflate, gzip} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}
D0201 15:49:08.726475333    1424 transport.h:158]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 REF perform_stream_op
I0201 15:49:08.726511914    1424 ref_counted.h:115]          stream_refcount:0x2ba39c00a6c0 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 4 -> 5 perform_stream_op
I0201 15:49:08.726546675    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c00cb68 last=1
I0201 15:49:08.726587856    1424 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2ba39c0099c8] [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/connected_channel.cc:140: passed batch to transport]
I0201 15:49:08.726624807    1424 call_combiner.cc:172]         size: 1 -> 0
I0201 15:49:08.726662538    1424 call_combiner.cc:208]         queue empty
D0201 15:49:08.726695979    1424 exec_ctx.cc:54]             closure 0x2ba39c00cc20 finished
I0201 15:49:08.726729610    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0201 15:49:08.726762321    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c00cb68
I0201 15:49:08.726843193    1424 chttp2_transport.cc:1402]   perform_stream_op_locked[s=0x2ba39c00ba60; op=0x2ba39c00cb48]:  SEND_INITIAL_METADATA{:status: 200, content-type: application/grpc, grpc-accept-encoding: identity, deflate, gzip} SEND_MESSAGE:flags=0x00000000:len=2 SEND_TRAILING_METADATA{grpc-status: 0}; on_complete = 0x2ba39c00b6f8
I0201 15:49:08.726900375    1424 chttp2_transport.cc:1382]   HTTP:1:HDR:SVR::status: 200
I0201 15:49:08.726939326    1424 chttp2_transport.cc:1382]   HTTP:1:HDR:SVR:content-type: application/grpc
I0201 15:49:08.726985197    1424 chttp2_transport.cc:1382]   HTTP:1:HDR:SVR:grpc-accept-encoding: identity, deflate, gzip
I0201 15:49:08.727034479    1424 chttp2_transport.cc:1382]   HTTP:1:TRL:SVR:grpc-status: 0
I0201 15:49:08.727090790    1424 stream_lists.cc:125]        0x2ba39c002c70[1][svr]: add to writable
D0201 15:49:08.727126691    1424 transport.h:158]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 REF chttp2_writing:become
I0201 15:49:08.727160742    1424 ref_counted.h:115]          stream_refcount:0x2ba39c00a6c0 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 5 -> 6 chttp2_writing:become
I0201 15:49:08.727200904    1424 chttp2_transport.cc:795]    W:0x2ba39c002c70 SERVER [ipv4:10.7.14.60:50892] state IDLE -> WRITING [SEND_INITIAL_METADATA]
I0201 15:49:08.727235295    1424 combiner.cc:319]            C:0x2ba39c0025f0 grpc_combiner_execute_finally c=0x2ba39c002d88; ac=0x2ba39c0025f0
I0201 15:49:08.727280716    1424 chttp2_transport.cc:795]    W:0x2ba39c002c70 SERVER [ipv4:10.7.14.60:50892] state WRITING -> WRITING+MORE [SEND_MESSAGE]
I0201 15:49:08.727335107    1424 chttp2_transport.cc:1232]   complete_closure_step: t=0x2ba39c002c70 0x2ba39c00b6f8 refs=3 flags=0x0001 desc=op->on_complete err="OK" write_state=WRITING+MORE
D0201 15:49:08.727374548    1424 transport.h:175]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 UNREF perform_stream_op
I0201 15:49:08.727408469    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=5
I0201 15:49:08.727442600    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=1
I0201 15:49:08.727475951    1424 combiner.cc:250]            C:0x2ba39c0025f0 execute_final[0] c=0x2ba39c002d88
I0201 15:49:08.727510712    1424 stream_lists.cc:71]         0x2ba39c002c70[1][svr]: pop from writable
I0201 15:49:08.727585825    1424 writing.cc:405]             W:0x2ba39c002c70 SERVER[1] im-(sent,send)=(0,1) announce=0
I0201 15:49:08.727841942    1424 chttp2_transport.cc:1232]   complete_closure_step: t=0x2ba39c002c70 0x2ba39c00b6f8 refs=2 flags=0x0001 desc=send_initial_metadata_finished err="OK" write_state=WRITING+MORE
D0201 15:49:08.727900844    1424 flow_control.cc:117]        0x2ba39c004ee0[1][svr] | app st recv | trw:                       4194308, tlw:                       4194303, taw:                       4194303, srw:                       4194308, slw:            4194294 -> 4194308, saw:                       4194294
D0201 15:49:08.727946795    1424 flow_control.cc:117]        0x2ba39c004ee0[1][svr] | s updt sent | trw:                       4194308, tlw:            4194303 -> 4194308, taw:                       4194303, srw:                       4194308, slw:            4194294 -> 4194308, saw:            4194294 -> 4194308
D0201 15:49:08.728006347    1424 flow_control.cc:117]        0x2ba39c004ee0[1][svr] |   data sent | trw:            4194308 -> 4194301, tlw:                       4194308, taw:                       4194303, srw:            4194308 -> 4194301, slw:                       4194308, saw:                       4194308
I0201 15:49:08.728046308    1424 chttp2_transport.cc:1232]   complete_closure_step: t=0x2ba39c002c70 0x2ba39c00b6f8 refs=1 flags=0x0001 desc=finish_write_cb err="OK" write_state=WRITING+MORE
I0201 15:49:08.728082959    1424 writing.cc:506]             sending trailing_metadata
I0201 15:49:08.728138370    1424 chttp2_transport.cc:1232]   complete_closure_step: t=0x2ba39c002c70 0x2ba39c00b6f8 refs=0 flags=0x0001 desc=send_trailing_metadata_finished err="OK" write_state=WRITING+MORE
D0201 15:49:08.728210153    1424 transport.h:175]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 UNREF chttp2
I0201 15:49:08.728252994    1424 stream_lists.cc:125]        0x2ba39c002c70[1][svr]: add to writing
D0201 15:49:08.728300955    1424 flow_control.cc:117]        0x2ba39c004ee0[0][svr] | t updt sent | trw:                       4194301, tlw:                       4194308, taw:            4194303 -> 4194308, srw:                              , slw:                              , saw:                              
I0201 15:49:08.728337996    1424 chttp2_transport.cc:795]    W:0x2ba39c002c70 SERVER [ipv4:10.7.14.60:50892] state WRITING+MORE -> WRITING [begin write in current thread]
I0201 15:49:08.728371657    1424 endpoint.cc:37]             endpoint: grpc_endpoint_write
I0201 15:49:08.728403898    1424 tcp_posix.cc:1548]          tcp_write CALLED
I0201 15:49:08.728436589    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.728477220    1424 tcp_posix.cc:1562]          DATA: 00 00 4e 01 04 00 00 00 01 88 40 0c '..N.......@.'
I0201 15:49:08.728510601    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.728544422    1424 tcp_posix.cc:1562]          DATA: 63 6f 6e 74 65 6e 74 2d 74 79 70 65 'content-type'
I0201 15:49:08.728584563    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.728620984    1424 tcp_posix.cc:1562]          DATA: 10 '.'
I0201 15:49:08.728654295    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.728687666    1424 tcp_posix.cc:1562]          DATA: 61 70 70 6c 69 63 61 74 69 6f 6e 2f 67 72 70 63 'application/grpc'
I0201 15:49:08.728720757    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.728753288    1424 tcp_posix.cc:1562]          DATA: 40 14 '@.'
I0201 15:49:08.728785439    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.728818180    1424 tcp_posix.cc:1562]          DATA: 67 72 70 63 2d 61 63 63 65 70 74 2d 65 6e 63 6f 64 69 6e 67 'grpc-accept-encoding'
I0201 15:49:08.728855101    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.728889172    1424 tcp_posix.cc:1562]          DATA: 17 69 64 65 6e 74 69 74 79 2c 20 64 65 66 6c 61 74 65 2c 20 67 7a 69 '.identity, deflate, gzi'
I0201 15:49:08.728922213    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.728956024    1424 tcp_posix.cc:1562]          DATA: 70 00 00 04 08 00 00 00 00 01 00 00 00 0e 00 00 07 00 00 00 00 00 01 'p......................'
