D0201 15:49:08.669700038   16672 ev_posix.cc:172]            Using polling engine: epollex
I0201 15:49:08.702969023   16672 channel_stack.cc:112]       CHANNEL_STACK:   filter http-client
I0201 15:49:08.703000604   16672 channel_stack.cc:112]       CHANNEL_STACK:   filter message_decompress
I0201 15:49:08.703031645   16672 channel_stack.cc:112]       CHANNEL_STACK:   filter message_compress
I0201 15:49:08.703062576   16672 channel_stack.cc:112]       CHANNEL_STACK:   filter connected
I0201 15:49:08.703133388   16672 ref_counted.h:75]           auth_context_refcount:0x2ac4e0002590 ref 3 -> 4
I0201 15:49:08.703187220   16672 ref_counted.h:75]           security_connector_refcount:0x1f5b438 ref 6 -> 7
I0201 15:49:08.703349034   16672 ref_counted.h:165]          SubchannelPoolInterface:0x1f52918 unref 9 -> 8
I0201 15:49:08.703408826   16672 ref_counted.h:75]           SubchannelPoolInterface:0x1f52918 ref 8 -> 9
I0201 15:49:08.703493558   16672 subchannel.cc:1001]         subchannel 0x1f5bf90 {address=ipv4:10.7.14.59:5000, args=grpc.client_channel_factory=0x1f52bd0, grpc.default_authority=10.7.14.59:5000, grpc.internal.channel_credentials=0x1f512b0, grpc.internal.security_connector=0x1f5b430, grpc.internal.subchannel_pool=0x1f52910, grpc.primary_user_agent=grpc-c++/1.45.0, grpc.resource_quota=0x1f506d0, grpc.server_uri=dns:///10.7.14.59:5000}: new connected subchannel at 0x1f61b80
I0201 15:49:08.703542200   16672 dual_ref_counted.h:310]     Subchannel:0x1f5bf90 /public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/subchannel.cc:1010 weak_ref 1 -> 2 (refs=1) state_watcher
I0201 15:49:08.703715995   16672 chttp2_transport.cc:1848]   perform_transport_op[t=0x2ac4e0002ac0]:  START_CONNECTIVITY_WATCH:watcher=0x1f61900:from=READY BIND_POLLSET_SET
I0201 15:49:08.703757916   16672 combiner.cc:132]            C:0x2ac4e0002150 grpc_combiner_execute c=0x1f620d0 last=1
I0201 15:49:08.703822928   16672 ref_counted.h:165]          SubchannelPoolInterface:0x1f52918 unref 9 -> 8
I0201 15:49:08.703867449   16672 ref_counted.h:165]          SubchannelPoolInterface:0x1f52918 unref 8 -> 7
I0201 15:49:08.703907640   16672 dual_ref_counted.h:198]     Subchannel:0x1f5bf90 /public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/subchannel.cc:956 weak_unref 2 -> 1 (refs=1) connecting
D0201 15:49:08.703941491   16672 exec_ctx.cc:54]             closure 0x1f5c100 finished
D0201 15:49:08.703980692   16672 exec_ctx.cc:34]             running closure 0x1f5f328: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/subchannel.cc:371]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/subchannel.cc:362]
I0201 15:49:08.704015523   16672 client_channel.cc:577]      chand=0x1f544a0: connectivity change for subchannel wrapper 0x1f5d050 subchannel 0x1f5bf90; hopping into work_serializer
I0201 15:49:08.704053925   16672 work_serializer.cc:78]      WorkSerializer::Run() 0x1f51220 Scheduling callback [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:589]
I0201 15:49:08.704086965   16672 work_serializer.cc:90]        Executing immediately
I0201 15:49:08.704122817   16672 client_channel.cc:612]      chand=0x1f544a0: processing connectivity change in work serializer for subchannel wrapper 0x1f5d050 subchannel 0x1f5bf90 watcher=0x1f496b0
I0201 15:49:08.704163618   16672 subchannel_list.h:246]      [pick_first 0x1f5b270] subchannel list 0x1f5b600 index 0 of 1 (subchannel 0x1f5d050): connectivity changed: state=READY, shutting_down=0, pending_watcher=0x1f496b0
I0201 15:49:08.704201409   16672 pick_first.cc:475]          Pick First 0x1f5b270 selected subchannel 0x1f5d050
I0201 15:49:08.704237250   16672 ref_counted.h:75]           SubchannelWrapper:0x1f5d058 ref 2 -> 3
I0201 15:49:08.704279131   16672 client_channel.cc:941]      chand=0x1f544a0: update: state=READY status=(OK) picker=0x1f5d910
I0201 15:49:08.704316902   16672 connectivity_state.cc:159]  ConnectivityStateTracker client_channel[0x1f54550]: CONNECTING -> READY (helper, OK)
I0201 15:49:08.704370824   16672 ref_counted.h:75]           SubchannelWrapper:0x1f5d058 ref 3 -> 4
I0201 15:49:08.704453246   16672 client_channel.cc:3094]     chand=0x1f544a0 lb_call=0x1f5e790: LB pick succeeded: subchannel=0x1f5d050
I0201 15:49:08.704502667   16672 ref_counted.h:75]           ConnectedSubchannel:0x1f61b88 ref 1 -> 2
I0201 15:49:08.704549469   16672 client_channel.cc:3011]     chand=0x1f544a0 lb_call=0x1f5e790: removing from queued picks list
I0201 15:49:08.704587330   16672 ev_posix.cc:371]            (polling-api) pollset_set_del_pollset(0x1f52390, 0x1f4f5e0)
I0201 15:49:08.704624411   16672 ev_epollex_linux.cc:1398]   PSS:0x1f52390: del pollset 0x1f4f5e0
I0201 15:49:08.704661262   16672 ev_epollex_linux.cc:660]    PS:0x1f4f5e0 (pollable:0x1f59ab0) maybe_finish_shutdown sc=(nil) (target:!NULL) rw=0x7fff79ff59e0 (target:NULL) cpsc=0 (target:0)
I0201 15:49:08.704707063   16672 ref_counted.h:165]          SubchannelWrapper:0x1f5d058 unref 4 -> 3
I0201 15:49:08.704750355   16672 work_serializer.cc:158]     WorkSerializer::DrainQueueOwned() 0x1f51220
D0201 15:49:08.704796786   16672 exec_ctx.cc:54]             closure 0x1f5f328 finished
D0201 15:49:08.704833507   16672 exec_ctx.cc:34]             running closure 0x1f5e830: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:3035]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:3036]
D0201 15:49:08.704914299   16672 transport.h:158]            CALL_STACK 0x1f621b0:0x1f62140 REF chttp2
I0201 15:49:08.704956831   16672 ref_counted.h:115]          stream_refcount:0x1f621b0 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 1 -> 2 chttp2
I0201 15:49:08.705020492   16672 ev_posix.cc:337]            (polling-api) pollset_add_fd(0x1f4f5e0, 9)
I0201 15:49:08.705066164   16672 ev_epollex_linux.cc:616]    add fd 0x1f5d5a0 (9) to pollable 0x1f59ab0
I0201 15:49:08.705148476   16672 client_channel.cc:2946]     chand=0x1f544a0 lb_call=0x1f5e790: create subchannel_call=0x1f62140: error="OK"
I0201 15:49:08.705190157   16672 client_channel.cc:2697]     chand=0x1f544a0 lb_call=0x1f5e790: starting 1 pending batches on subchannel_call=0x1f62140
I0201 15:49:08.705231068   16672 call_combiner.h:172]        CallCombinerClosureList executing closure while already holding call_combiner 0x1f58088: closure=0x1f5eac0 error="OK" reason=resuming pending batch from LB call
D0201 15:49:08.705269909   16672 exec_ctx.cc:54]             closure 0x1f5e830 finished
D0201 15:49:08.705304140   16672 exec_ctx.cc:34]             running closure 0x1f5eac0: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:2709]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.h:180]
I0201 15:49:08.705378243   16672 subchannel.cc:172]          OP[authority:0x1f62220]:  SEND_INITIAL_METADATA{:path: /mathtest.MathTest/sendRequest} SEND_MESSAGE:flags=0x00000000:len=4 SEND_TRAILING_METADATA{} RECV_INITIAL_METADATA RECV_MESSAGE RECV_TRAILING_METADATA
D0201 15:49:08.705559018   16672 transport.h:158]            CALL_STACK 0x1f621b0:0x1f62140 REF finish_poll
I0201 15:49:08.705599339   16672 ref_counted.h:115]          stream_refcount:0x1f621b0 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 2 -> 3 finish_poll
I0201 15:49:08.705699012   16672 channel_stack.cc:248]       OP[client-auth-filter:0x1f62238]:  SEND_INITIAL_METADATA{:path: /mathtest.MathTest/sendRequest, :authority: 10.7.14.59:5000} SEND_MESSAGE:flags=0x00000000:len=4 SEND_TRAILING_METADATA{} RECV_INITIAL_METADATA RECV_MESSAGE RECV_TRAILING_METADATA
I0201 15:49:08.705756233   16672 ref_counted.h:75]           auth_context_refcount:0x2ac4e0002590 ref 1 -> 2
D0201 15:49:08.706222457   16672 transport.h:158]            CALL_STACK 0x1f621b0:0x1f62140 REF finish_poll
I0201 15:49:08.706273098   16672 ref_counted.h:115]          stream_refcount:0x1f621b0 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 3 -> 4 finish_poll
I0201 15:49:08.706353150   16672 channel_stack.cc:248]       OP[message_size:0x1f62250]:  SEND_INITIAL_METADATA{:path: /mathtest.MathTest/sendRequest, :authority: 10.7.14.59:5000} SEND_MESSAGE:flags=0x00000000:len=4 SEND_TRAILING_METADATA{} RECV_INITIAL_METADATA RECV_MESSAGE RECV_TRAILING_METADATA
I0201 15:49:08.706427233   16672 channel_stack.cc:248]       OP[http-client:0x1f62268]:  SEND_INITIAL_METADATA{:path: /mathtest.MathTest/sendRequest, :authority: 10.7.14.59:5000} SEND_MESSAGE:flags=0x00000000:len=4 SEND_TRAILING_METADATA{} RECV_INITIAL_METADATA RECV_MESSAGE RECV_TRAILING_METADATA
I0201 15:49:08.707207395   16672 channel_stack.cc:248]       OP[message_decompress:0x1f62280]:  SEND_INITIAL_METADATA{:path: /mathtest.MathTest/sendRequest, :authority: 10.7.14.59:5000, :method: POST, :scheme: http, content-type: application/grpc, te: trailers, user-agent: grpc-c++/1.45.0 grpc-c/23.0.0 (linux; chttp2)} SEND_MESSAGE:flags=0x00000000:len=4 SEND_TRAILING_METADATA{} RECV_INITIAL_METADATA RECV_MESSAGE RECV_TRAILING_METADATA
I0201 15:49:08.707300958   16672 channel_stack.cc:248]       OP[message_compress:0x1f62298]:  SEND_INITIAL_METADATA{:path: /mathtest.MathTest/sendRequest, :authority: 10.7.14.59:5000, :method: POST, :scheme: http, content-type: application/grpc, te: trailers, user-agent: grpc-c++/1.45.0 grpc-c/23.0.0 (linux; chttp2)} SEND_MESSAGE:flags=0x00000000:len=4 SEND_TRAILING_METADATA{} RECV_INITIAL_METADATA RECV_MESSAGE RECV_TRAILING_METADATA
I0201 15:49:08.707559875   16672 channel_stack.cc:248]       OP[connected:0x1f622b0]:  SEND_INITIAL_METADATA{:path: /mathtest.MathTest/sendRequest, :authority: 10.7.14.59:5000, :method: POST, :scheme: http, content-type: application/grpc, te: trailers, grpc-accept-encoding: identity, deflate, gzip, user-agent: grpc-c++/1.45.0 grpc-c/23.0.0 (linux; chttp2)} SEND_MESSAGE:flags=0x00000000:len=4 SEND_TRAILING_METADATA{} RECV_INITIAL_METADATA RECV_MESSAGE RECV_TRAILING_METADATA
I0201 15:49:08.707672548   16672 chttp2_transport.cc:1652]   perform_stream_op[s=0x1f632e0; op=0x1f5eaa0]:  SEND_INITIAL_METADATA{:path: /mathtest.MathTest/sendRequest, :authority: 10.7.14.59:5000, :method: POST, :scheme: http, content-type: application/grpc, te: trailers, grpc-accept-encoding: identity, deflate, gzip, user-agent: grpc-c++/1.45.0 grpc-c/23.0.0 (linux; chttp2)} SEND_MESSAGE:flags=0x00000000:len=4 SEND_TRAILING_METADATA{} RECV_INITIAL_METADATA RECV_MESSAGE RECV_TRAILING_METADATA
D0201 15:49:08.707719120   16672 transport.h:158]            CALL_STACK 0x1f621b0:0x1f62140 REF perform_stream_op
I0201 15:49:08.707754131   16672 ref_counted.h:115]          stream_refcount:0x1f621b0 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 4 -> 5 perform_stream_op
I0201 15:49:08.707794882   16672 combiner.cc:132]            C:0x2ac4e0002150 grpc_combiner_execute c=0x1f5eac0 last=3
I0201 15:49:08.707832963   16672 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x1f58088] [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/connected_channel.cc:140: passed batch to transport]
I0201 15:49:08.707869024   16672 call_combiner.cc:172]         size: 1 -> 0
I0201 15:49:08.707900155   16672 call_combiner.cc:208]         queue empty
D0201 15:49:08.707932986   16672 transport.h:175]            CALL_STACK 0x1f621b0:0x1f62140 UNREF finish_poll
D0201 15:49:08.707971197   16672 transport.h:175]            CALL_STACK 0x1f621b0:0x1f62140 UNREF finish_poll
D0201 15:49:08.708003128   16672 exec_ctx.cc:54]             closure 0x1f5eac0 finished
I0201 15:49:08.708038819   16672 combiner.cc:198]            C:0x2ac4e0002150 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.708072690   16672 combiner.cc:220]            C:0x2ac4e0002150 maybe_finish_one n=0x1f620d0
I0201 15:49:08.708105311   16672 ev_posix.cc:394]            (polling-api) pollset_set_add_fd(0x1f4f820, 9)
I0201 15:49:08.708137702   16672 ev_epollex_linux.cc:1353]   PSS:0x1f4f820: add fd 0x1f5d5a0 (9)
I0201 15:49:08.708182083   16672 ev_epollex_linux.cc:616]    add fd 0x1f5d5a0 (9) to pollable 0x1f4ccd0
D0201 15:49:08.708220394   16672 ev_epollex_linux.cc:352]    FD 9 0x1f5d5a0   ref 2 1 -> 3 [pollset_set; /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:1367]
I0201 15:49:08.708263805   16672 connectivity_state.cc:122]  ConnectivityStateTracker client_transport[0x2ac4e0002e38]: add watcher 0x1f61900
I0201 15:49:08.708342208   16672 combiner.cc:276]            C:0x2ac4e0002150 finish old_state=5
D0201 15:49:08.708380419   16672 exec_ctx.cc:34]             running closure 0x1f61ff0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:210]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1840]
D0201 15:49:08.708417470   16672 exec_ctx.cc:54]             closure 0x1f61ff0 finished
I0201 15:49:08.708453871   16672 combiner.cc:198]            C:0x2ac4e0002150 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.708487122   16672 combiner.cc:220]            C:0x2ac4e0002150 maybe_finish_one n=0x1f5eac0
I0201 15:49:08.708589375   16672 chttp2_transport.cc:1402]   perform_stream_op_locked[s=0x1f632e0; op=0x1f5eaa0]:  SEND_INITIAL_METADATA{:path: /mathtest.MathTest/sendRequest, :authority: 10.7.14.59:5000, :method: POST, :scheme: http, content-type: application/grpc, te: trailers, grpc-accept-encoding: identity, deflate, gzip, user-agent: grpc-c++/1.45.0 grpc-c/23.0.0 (linux; chttp2)} SEND_MESSAGE:flags=0x00000000:len=4 SEND_TRAILING_METADATA{} RECV_INITIAL_METADATA RECV_MESSAGE RECV_TRAILING_METADATA; on_complete = 0x1f62f78
I0201 15:49:08.708647416   16672 chttp2_transport.cc:1382]   HTTP:0:HDR:CLI::path: /mathtest.MathTest/sendRequest
I0201 15:49:08.708685857   16672 chttp2_transport.cc:1382]   HTTP:0:HDR:CLI::authority: 10.7.14.59:5000
I0201 15:49:08.708723569   16672 chttp2_transport.cc:1382]   HTTP:0:HDR:CLI::method: POST
I0201 15:49:08.708760880   16672 chttp2_transport.cc:1382]   HTTP:0:HDR:CLI::scheme: http
I0201 15:49:08.708806191   16672 chttp2_transport.cc:1382]   HTTP:0:HDR:CLI:content-type: application/grpc
I0201 15:49:08.708844092   16672 chttp2_transport.cc:1382]   HTTP:0:HDR:CLI:te: trailers
I0201 15:49:08.708889913   16672 chttp2_transport.cc:1382]   HTTP:0:HDR:CLI:grpc-accept-encoding: identity, deflate, gzip
I0201 15:49:08.708933325   16672 chttp2_transport.cc:1382]   HTTP:0:HDR:CLI:user-agent: grpc-c++/1.45.0 grpc-c/23.0.0 (linux; chttp2)
I0201 15:49:08.709034957   16672 stream_lists.cc:125]        0x2ac4e0002ac0[0][cli]: add to waiting_for_concurrency
I0201 15:49:08.709078509   16672 stream_lists.cc:71]         0x2ac4e0002ac0[0][cli]: pop from waiting_for_concurrency
I0201 15:49:08.709112590   16672 chttp2_transport.cc:1166]   HTTP:CLI: Transport 0x2ac4e0002ac0 allocating new grpc_chttp2_stream 0x1f632e0 to id 1
I0201 15:49:08.709165561   16672 stream_lists.cc:125]        0x2ac4e0002ac0[1][cli]: add to writable
D0201 15:49:08.709204792   16672 transport.h:158]            CALL_STACK 0x1f621b0:0x1f62140 REF chttp2_writing:become
I0201 15:49:08.709245194   16672 ref_counted.h:115]          stream_refcount:0x1f621b0 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 3 -> 4 chttp2_writing:become
I0201 15:49:08.709279005   16672 chttp2_transport.cc:795]    W:0x2ac4e0002ac0 CLIENT [ipv4:10.7.14.59:5000] state IDLE -> WRITING [START_NEW_STREAM]
I0201 15:49:08.709311985   16672 combiner.cc:319]            C:0x2ac4e0002150 grpc_combiner_execute_finally c=0x2ac4e0002bd8; ac=0x2ac4e0002150
I0201 15:49:08.709357507   16672 chttp2_transport.cc:795]    W:0x2ac4e0002ac0 CLIENT [ipv4:10.7.14.59:5000] state WRITING -> WRITING+MORE [SEND_MESSAGE]
D0201 15:49:08.709417819   16672 flow_control.cc:117]        0x2ac4e0004d30[1][cli] | app st recv | trw:                       4194303, tlw:                       4194303, taw:                       4194303, srw:                       4194303, slw:            4194303 -> 4194308, saw:                       4194303
I0201 15:49:08.709471050   16672 chttp2_transport.cc:1232]   complete_closure_step: t=0x2ac4e0002ac0 0x1f62f78 refs=3 flags=0x0001 desc=op->on_complete err="OK" write_state=WRITING+MORE
D0201 15:49:08.709507871   16672 transport.h:175]            CALL_STACK 0x1f621b0:0x1f62140 UNREF perform_stream_op
I0201 15:49:08.709541022   16672 combiner.cc:276]            C:0x2ac4e0002150 finish old_state=5
I0201 15:49:08.709575703   16672 combiner.cc:198]            C:0x2ac4e0002150 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=1
I0201 15:49:08.709609034   16672 combiner.cc:250]            C:0x2ac4e0002150 execute_final[0] c=0x2ac4e0002bd8
I0201 15:49:08.709643245   16672 stream_lists.cc:71]         0x2ac4e0002ac0[1][cli]: pop from writable
I0201 15:49:08.709704937   16672 writing.cc:405]             W:0x2ac4e0002ac0 CLIENT[1] im-(sent,send)=(0,1) announce=5
I0201 15:49:08.710010286   16672 chttp2_transport.cc:1232]   complete_closure_step: t=0x2ac4e0002ac0 0x1f62f78 refs=2 flags=0x0001 desc=send_initial_metadata_finished err="OK" write_state=WRITING+MORE
D0201 15:49:08.710073487   16672 flow_control.cc:117]        0x2ac4e0004d30[1][cli] | s updt sent | trw:                       4194303, tlw:            4194303 -> 4194308, taw:                       4194303, srw:                       4194303, slw:                       4194308, saw:            4194303 -> 4194308
D0201 15:49:08.710133809   16672 flow_control.cc:117]        0x2ac4e0004d30[1][cli] |   data sent | trw:            4194303 -> 4194294, tlw:                       4194308, taw:                       4194303, srw:            4194303 -> 4194294, slw:                       4194308, saw:                       4194308
I0201 15:49:08.710182570   16672 chttp2_transport.cc:1232]   complete_closure_step: t=0x2ac4e0002ac0 0x1f62f78 refs=1 flags=0x0001 desc=send_trailing_metadata_finished err="OK" write_state=WRITING+MORE
I0201 15:49:08.710226832   16672 chttp2_transport.cc:1232]   complete_closure_step: t=0x2ac4e0002ac0 0x1f62f78 refs=0 flags=0x0001 desc=on_write_finished_cb err="OK" write_state=WRITING+MORE
I0201 15:49:08.710263743   16672 stream_lists.cc:125]        0x2ac4e0002ac0[1][cli]: add to writing
D0201 15:49:08.710303664   16672 flow_control.cc:117]        0x2ac4e0004d30[0][cli] | t updt sent | trw:                       4194294, tlw:                       4194308, taw:            4194303 -> 4194308, srw:                              , slw:                              , saw:                              
I0201 15:49:08.710339135   16672 chttp2_transport.cc:795]    W:0x2ac4e0002ac0 CLIENT [ipv4:10.7.14.59:5000] state WRITING+MORE -> WRITING [begin write in current thread]
I0201 15:49:08.710371966   16672 endpoint.cc:37]             endpoint: grpc_endpoint_write
I0201 15:49:08.710403737   16672 tcp_posix.cc:1548]          tcp_write CALLED
I0201 15:49:08.710435328   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.710467999   16672 tcp_posix.cc:1562]          DATA: 00 00 00 04 01 00 00 00 00 '.........'
I0201 15:49:08.710499190   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.710531260   16672 tcp_posix.cc:1562]          DATA: 00 00 d8 01 04 00 00 00 01 40 05 '.........@.'
I0201 15:49:08.710562921   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.710594702   16672 tcp_posix.cc:1562]          DATA: 3a 70 61 74 68 ':path'
I0201 15:49:08.710626233   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.710657694   16672 tcp_posix.cc:1562]          DATA: 1e '.'
I0201 15:49:08.710688835   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.710722346   16672 tcp_posix.cc:1562]          DATA: 2f 6d 61 74 68 74 65 73 74 2e 4d 61 74 68 54 65 73 74 2f 73 65 6e 64 52 65 71 75 65 73 74 '/mathtest.MathTest/sendRequest'
I0201 15:49:08.710763947   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.710803508   16672 tcp_posix.cc:1562]          DATA: 40 0a '@.'
I0201 15:49:08.710836379   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.710868870   16672 tcp_posix.cc:1562]          DATA: 3a 61 75 74 68 6f 72 69 74 79 ':authority'
I0201 15:49:08.710900401   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.710933002   16672 tcp_posix.cc:1562]          DATA: 0f 31 30 2e 37 2e 31 34 2e 35 39 3a 35 30 30 30 83 86 40 0c '.10.7.14.59:5000..@.'
I0201 15:49:08.710964973   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.710996824   16672 tcp_posix.cc:1562]          DATA: 63 6f 6e 74 65 6e 74 2d 74 79 70 65 'content-type'
I0201 15:49:08.711028365   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711059486   16672 tcp_posix.cc:1562]          DATA: 10 '.'
I0201 15:49:08.711090247   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711122897   16672 tcp_posix.cc:1562]          DATA: 61 70 70 6c 69 63 61 74 69 6f 6e 2f 67 72 70 63 'application/grpc'
I0201 15:49:08.711154738   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711186129   16672 tcp_posix.cc:1562]          DATA: 40 02 '@.'
I0201 15:49:08.711217220   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711253611   16672 tcp_posix.cc:1562]          DATA: 74 65 'te'
I0201 15:49:08.711285552   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711316383   16672 tcp_posix.cc:1562]          DATA: 08 '.'
I0201 15:49:08.711347424   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711379395   16672 tcp_posix.cc:1562]          DATA: 74 72 61 69 6c 65 72 73 'trailers'
I0201 15:49:08.711410566   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711441787   16672 tcp_posix.cc:1562]          DATA: 40 14 '@.'
I0201 15:49:08.711473558   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711506229   16672 tcp_posix.cc:1562]          DATA: 67 72 70 63 2d 61 63 63 65 70 74 2d 65 6e 63 6f 64 69 6e 67 'grpc-accept-encoding'
I0201 15:49:08.711537649   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711570570   16672 tcp_posix.cc:1562]          DATA: 17 69 64 65 6e 74 69 74 79 2c 20 64 65 66 6c 61 74 65 2c 20 67 7a 69 '.identity, deflate, gzi'
I0201 15:49:08.711602331   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711633502   16672 tcp_posix.cc:1562]          DATA: 70 40 0a 'p@.'
I0201 15:49:08.711664983   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711696864   16672 tcp_posix.cc:1562]          DATA: 75 73 65 72 2d 61 67 65 6e 74 'user-agent'
I0201 15:49:08.711728605   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711779476   16672 tcp_posix.cc:1562]          DATA: 2d '-'
I0201 15:49:08.711812257   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711846168   16672 tcp_posix.cc:1562]          DATA: 67 72 70 63 2d 63 2b 2b 2f 31 2e 34 35 2e 30 20 67 72 70 63 2d 63 2f 32 33 2e 30 2e 30 20 28 6c 69 6e 75 78 3b 20 63 68 74 74 70 32 29 'grpc-c++/1.45.0 grpc-c/23.0.0 (linux; chttp2)'
I0201 15:49:08.711878509   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711911170   16672 tcp_posix.cc:1562]          DATA: 00 00 04 08 00 00 00 00 01 00 00 00 05 00 00 09 00 01 00 00 00 01 00 '.......................'
I0201 15:49:08.711942901   16672 tcp_posix.cc:1558]          WRITE 0x1f5f460 (peer=ipv4:10.7.14.59:5000)
D0201 15:49:08.711974892   16672 tcp_posix.cc:1562]          DATA: 00 00 00 04 08 05 10 0a 00 00 04 08 00 00 00 00 00 00 00 00 05 '.....................'
I0201 15:49:08.712032584   16672 tcp_posix.cc:1607]          write: "OK"
D0201 15:49:08.712070415   16672 closure.h:259]              running closure 0x2ac4e0002c68: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:986]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1609]
I0201 15:49:08.712105176   16672 combiner.cc:132]            C:0x2ac4e0002150 grpc_combiner_execute c=0x2ac4e0002c68 last=3
D0201 15:49:08.712139137   16672 closure.h:268]              closure 0x2ac4e0002c68 finished
I0201 15:49:08.712172118   16672 combiner.cc:276]            C:0x2ac4e0002150 finish old_state=5
I0201 15:49:08.712206039   16672 combiner.cc:198]            C:0x2ac4e0002150 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.712239400   16672 combiner.cc:220]            C:0x2ac4e0002150 maybe_finish_one n=0x2ac4e0002c68
I0201 15:49:08.712272221   16672 chttp2_transport.cc:795]    W:0x2ac4e0002ac0 CLIENT [ipv4:10.7.14.59:5000] state WRITING -> IDLE [finish writing]
I0201 15:49:08.712306752   16672 stream_lists.cc:71]         0x2ac4e0002ac0[1][cli]: pop from writing
