D0309 08:20:20.645987200   20621 ev_posix.cc:172]            Using polling engine: epollex
I0309 08:20:20.757461385   20627 chttp2_transport.cc:1232]   complete_closure_step: t=0x2aac64002c20 0x2aac6400b678 refs=1 flags=0x0001 desc=finish_write_cb err="OK" write_state=WRITING+MORE
I0309 08:20:20.757501786   20627 writing.cc:506]             sending trailing_metadata
I0309 08:20:20.757562568   20627 chttp2_transport.cc:1232]   complete_closure_step: t=0x2aac64002c20 0x2aac6400b678 refs=0 flags=0x0001 desc=send_trailing_metadata_finished err="OK" write_state=WRITING+MORE
D0309 08:20:20.757654900   20627 transport.h:175]            CALL_STACK 0x2aac6400a640:0x2aac64009930 UNREF chttp2
I0309 08:20:20.757701782   20627 ref_counted.h:182]          stream_refcount:0x2aac6400a640 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 5 -> 4 chttp2
I0309 08:20:20.757749643   20627 stream_lists.cc:125]        0x2aac64002c20[1][svr]: add to writing
D0309 08:20:20.757795754   20627 flow_control.cc:117]        0x2aac64004e90[0][svr] | t updt sent | trw:                       4194301, tlw:                       4194308, taw:            4194303 -> 4194308, srw:                              , slw:                              , saw:                              
I0309 08:20:20.757835846   20627 chttp2_transport.cc:795]    W:0x2aac64002c20 SERVER [ipv4:10.8.10.79:58034] state WRITING+MORE -> WRITING [begin write in current thread]
I0309 08:20:20.757872097   20627 tcp_posix.cc:1550]          WRITE 0x2aac640011e0 (peer=ipv4:10.8.10.79:58034)
D0309 08:20:20.757910168   20627 tcp_posix.cc:1554]          DATA: 00 00 4e 01 04 00 00 00 01 88 40 0c '..N.......@.'
I0309 08:20:20.757944949   20627 tcp_posix.cc:1550]          WRITE 0x2aac640011e0 (peer=ipv4:10.8.10.79:58034)
D0309 08:20:20.757980490   20627 tcp_posix.cc:1554]          DATA: 63 6f 6e 74 65 6e 74 2d 74 79 70 65 'content-type'
I0309 08:20:20.758013991   20627 tcp_posix.cc:1550]          WRITE 0x2aac640011e0 (peer=ipv4:10.8.10.79:58034)
D0309 08:20:20.758049022   20627 tcp_posix.cc:1554]          DATA: 10 '.'
I0309 08:20:20.758082043   20627 tcp_posix.cc:1550]          WRITE 0x2aac640011e0 (peer=ipv4:10.8.10.79:58034)
D0309 08:20:20.758118554   20627 tcp_posix.cc:1554]          DATA: 61 70 70 6c 69 63 61 74 69 6f 6e 2f 67 72 70 63 'application/grpc'
I0309 08:20:20.758155915   20627 tcp_posix.cc:1550]          WRITE 0x2aac640011e0 (peer=ipv4:10.8.10.79:58034)
D0309 08:20:20.758192246   20627 tcp_posix.cc:1554]          DATA: 40 14 '@.'
I0309 08:20:20.758225997   20627 tcp_posix.cc:1550]          WRITE 0x2aac640011e0 (peer=ipv4:10.8.10.79:58034)
D0309 08:20:20.758262158   20627 tcp_posix.cc:1554]          DATA: 67 72 70 63 2d 61 63 63 65 70 74 2d 65 6e 63 6f 64 69 6e 67 'grpc-accept-encoding'
I0309 08:20:20.758295649   20627 tcp_posix.cc:1550]          WRITE 0x2aac640011e0 (peer=ipv4:10.8.10.79:58034)
D0309 08:20:20.758332220   20627 tcp_posix.cc:1554]          DATA: 17 69 64 65 6e 74 69 74 79 2c 20 64 65 66 6c 61 74 65 2c 20 67 7a 69 '.identity, deflate, gzi'
I0309 08:20:20.758366491   20627 tcp_posix.cc:1550]          WRITE 0x2aac640011e0 (peer=ipv4:10.8.10.79:58034)
D0309 08:20:20.758401342   20627 tcp_posix.cc:1554]          DATA: 70 00 00 04 08 00 00 00 00 01 00 00 00 0e 00 00 07 00 00 00 00 00 01 'p......................'
I0309 08:20:20.758437613   20627 tcp_posix.cc:1550]          WRITE 0x2aac640011e0 (peer=ipv4:10.8.10.79:58034)
D0309 08:20:20.758471734   20627 tcp_posix.cc:1554]          DATA: 00 00 00 00 02 08 32 '......2'
I0309 08:20:20.758506065   20627 tcp_posix.cc:1550]          WRITE 0x2aac640011e0 (peer=ipv4:10.8.10.79:58034)
D0309 08:20:20.758540046   20627 tcp_posix.cc:1554]          DATA: 00 00 0f 01 05 00 00 00 01 40 0b '.........@.'
I0309 08:20:20.758575387   20627 tcp_posix.cc:1550]          WRITE 0x2aac640011e0 (peer=ipv4:10.8.10.79:58034)
D0309 08:20:20.758609318   20627 tcp_posix.cc:1554]          DATA: 67 72 70 63 2d 73 74 61 74 75 73 'grpc-status'
I0309 08:20:20.758643779   20627 tcp_posix.cc:1550]          WRITE 0x2aac640011e0 (peer=ipv4:10.8.10.79:58034)
D0309 08:20:20.758678490   20627 tcp_posix.cc:1554]          DATA: 01 30 00 00 04 08 00 00 00 00 00 00 00 00 05 '.0.............'
I0309 08:20:20.758818904   20627 tcp_posix.cc:1599]          write: "OK"
D0309 08:20:20.758875686   20627 closure.h:259]              running closure 0x2aac64002dc8: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:986]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1601]
I0309 08:20:20.758913517   20627 combiner.cc:132]            C:0x2aac64002530 grpc_combiner_execute c=0x2aac64002dc8 last=3
D0309 08:20:20.758954158   20627 closure.h:268]              closure 0x2aac64002dc8 finished
I0309 08:20:20.758990349   20627 combiner.cc:276]            C:0x2aac64002530 finish old_state=5
D0309 08:20:20.759025130   20627 exec_ctx.cc:34]             running closure 0x2aac6400b978: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/connected_channel.cc:77]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1215]
I0309 08:20:20.759062772   20627 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2aac64009948] closure=0x2aac6400b2a8 [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/connected_channel.cc:60: recv_trailing_metadata_ready] error="OK"
I0309 08:20:20.759097113   20627 call_combiner.cc:136]         size: 0 -> 1
I0309 08:20:20.759132224   20627 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0309 08:20:20.759166285   20627 exec_ctx.cc:54]             closure 0x2aac6400b978 finished
D0309 08:20:20.759208596   20627 exec_ctx.cc:34]             running closure 0x2aac6400b2a8: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:80]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
D0309 08:20:20.759260187   20627 closure.h:259]              running closure 0x2aac6400aec0: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/http/server/http_server_filter.cc:54]: run [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:306]
D0309 08:20:20.759298128   20627 closure.h:259]              running closure 0x2aac6400abf0: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/deadline/deadline_filter.cc:152]: run [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/http/server/http_server_filter.cc:322]
D0309 08:20:20.759335169   20627 closure.h:259]              running closure 0x2aac6400ab58: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/message_size/message_size_filter.cc:154]: run [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/deadline/deadline_filter.cc:140]
D0309 08:20:20.759370370   20627 closure.h:259]              running closure 0x2aac6400aa30: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/security/transport/server_auth_filter.cc:59]: run [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/message_size/message_size_filter.cc:253]
D0309 08:20:20.759408002   20627 closure.h:259]              running closure 0x2aac6400a910: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/server.cc:1181]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/security/transport/server_auth_filter.cc:267]
D0309 08:20:20.759446853   20627 closure.h:259]              running closure 0x2aac6400a570: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1698]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/server.cc:1417]
I0309 08:20:20.759485454   20627 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2aac64009948] [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1310: recv_trailing_metadata_ready]
I0309 08:20:20.759519305   20627 call_combiner.cc:172]         size: 1 -> 0
I0309 08:20:20.759553686   20627 call_combiner.cc:208]         queue empty
D0309 08:20:20.759597677   20627 call.cc:716]                set_final_status SVR
D0309 08:20:20.759634838   20627 call.cc:717]                "OK"
I0309 08:20:20.759680739   20627 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2aac64007080, tag=0x2aac6400c7d0, error="OK", done=0x2aac4c1552fa, done_arg=0x2aac6400c930, storage=0x2aac6400c9a0)
I0309 08:20:20.759724301   20627 ev_posix.cc:331]            (polling-api) pollset_kick(0x2aac64007200, (nil))
I0309 08:20:20.759771022   20627 ev_epollex_linux.cc:727]    PS:0x2aac64007200 kick (nil) tls_pollset=(nil) tls_worker=(nil) pollset.root_worker=(nil)
I0309 08:20:20.759810603   20627 ev_epollex_linux.cc:737]    PS:0x2aac64007200 kicked_any_without_poller
D0309 08:20:20.759847994   20627 closure.h:268]              closure 0x2aac6400a570 finished
D0309 08:20:20.759882565   20627 closure.h:268]              closure 0x2aac6400a910 finished
D0309 08:20:20.759916906   20627 closure.h:268]              closure 0x2aac6400aa30 finished
D0309 08:20:20.759949937   20627 closure.h:268]              closure 0x2aac6400ab58 finished
D0309 08:20:20.759983988   20627 closure.h:268]              closure 0x2aac6400abf0 finished
D0309 08:20:20.760022680   20627 closure.h:268]              closure 0x2aac6400aec0 finished
D0309 08:20:20.760057451   20627 exec_ctx.cc:54]             closure 0x2aac6400b2a8 finished
I0309 08:20:20.760091872   20627 combiner.cc:198]            C:0x2aac64002530 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0309 08:20:20.760127943   20627 combiner.cc:220]            C:0x2aac64002530 maybe_finish_one n=0x2aac64002dc8
I0309 08:20:20.760162144   20627 chttp2_transport.cc:795]    W:0x2aac64002c20 SERVER [ipv4:10.8.10.79:58034] state WRITING -> IDLE [finish writing]
I0309 08:20:20.760201025   20627 stream_lists.cc:71]         0x2aac64002c20[1][svr]: pop from writing
D0309 08:20:20.760236136   20627 transport.h:175]            CALL_STACK 0x2aac6400a640:0x2aac64009930 UNREF chttp2_writing:end
I0309 08:20:20.760273317   20627 ref_counted.h:182]          stream_refcount:0x2aac6400a640 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 4 -> 3 chttp2_writing:end
I0309 08:20:20.760309338   20627 ref_counted.h:182]          chttp2_refcount:0x2aac64002c28 /public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1045 unref 8 -> 7 writing
I0309 08:20:20.760346329   20627 combiner.cc:276]            C:0x2aac64002530 finish old_state=3
D0309 08:20:20.760381300   20627 exec_ctx.cc:34]             running closure 0x2aac6400b678: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/connected_channel.cc:77]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:804]
I0309 08:20:20.760419261   20627 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2aac64009948] closure=0x2aac6400cbe8 [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/connected_channel.cc:60: on_complete] error="OK"
I0309 08:20:20.760454162   20627 call_combiner.cc:136]         size: 0 -> 1
I0309 08:20:20.760488303   20627 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0309 08:20:20.760521964   20627 exec_ctx.cc:54]             closure 0x2aac6400b678 finished
D0309 08:20:20.760556925   20627 exec_ctx.cc:34]             running closure 0x2aac6400cbe8: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1715]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
I0309 08:20:20.760596736   20627 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2aac64009948] [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1319: on_complete]
I0309 08:20:20.760632757   20627 call_combiner.cc:172]         size: 1 -> 0
I0309 08:20:20.760665658   20627 call_combiner.cc:208]         queue empty
I0309 08:20:20.760795552   20627 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2aac64007080, tag=0x2aac5512e7a0, error="OK", done=0x2aac4c1552fa, done_arg=0x2aac6400cac0, storage=0x2aac6400cb30)
I0309 08:20:20.760843564   20627 ev_posix.cc:331]            (polling-api) pollset_kick(0x2aac64007200, (nil))
I0309 08:20:20.760880075   20627 ev_epollex_linux.cc:727]    PS:0x2aac64007200 kick (nil) tls_pollset=(nil) tls_worker=(nil) pollset.root_worker=(nil)
I0309 08:20:20.760915426   20627 ev_epollex_linux.cc:737]    PS:0x2aac64007200 kicked_any_without_poller
D0309 08:20:20.760950547   20627 exec_ctx.cc:54]             closure 0x2aac6400cbe8 finished
I0309 08:20:20.760993128   20627 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2aac64007080, tag=0x2aac5512e7a0, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0309 08:20:20.761045949   20627 completion_queue.cc:948]    PENDING TAGS:
D0309 08:20:20.761093021   20627 transport.h:175]            CALL_STACK 0x2aac6400a640:0x2aac64009930 UNREF completion
I0309 08:20:20.761133662   20627 ref_counted.h:182]          stream_refcount:0x2aac6400a640 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 3 -> 2 completion
I0309 08:20:20.761185864   20627 completion_queue.cc:1311]   RETURN_EVENT[0x2aac64007080]: OP_COMPLETE: tag:0x2aac5512e7a0 OK
I0309 08:20:20.761245605   20627 completion_queue.cc:1411]   grpc_completion_queue_shutdown(cq=0x2aac64007080)
I0309 08:20:20.761292287   20627 ev_posix.cc:308]            (polling-api) pollset_shutdown(0x2aac64007200)
I0309 08:20:20.761332118   20627 ev_epollex_linux.cc:660]    PS:0x2aac64007200 (pollable:0x2aac6400d4b0) maybe_finish_shutdown sc=0x2aac640070c0 (target:!NULL) rw=(nil) (target:NULL) cpsc=0 (target:0)
D0309 08:20:20.761384059   20627 exec_ctx.cc:34]             running closure 0x2aac640070c0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/completion_queue.cc:538]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:669]
D0309 08:20:20.761421690   20627 exec_ctx.cc:54]             closure 0x2aac640070c0 finished
I0309 08:20:20.761461042   20627 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2aac64007080, tag=0x2aac6400c7d0, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0309 08:20:20.761506573   20627 completion_queue.cc:948]    PENDING TAGS:
D0309 08:20:20.761551304   20627 transport.h:175]            CALL_STACK 0x2aac6400a640:0x2aac64009930 UNREF completion
I0309 08:20:20.761589475   20627 ref_counted.h:182]          stream_refcount:0x2aac6400a640 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 2 -> 1 completion
I0309 08:20:20.761638537   20627 completion_queue.cc:1311]   RETURN_EVENT[0x2aac64007080]: OP_COMPLETE: tag:0x2aac6400c7d0 OK
I0309 08:20:20.761690418   20627 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2aac64007080, tag=0x2aac5512ea98, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0309 08:20:20.761744040   20627 completion_queue.cc:948]    PENDING TAGS:
I0309 08:20:20.761796241   20627 completion_queue.cc:1311]   RETURN_EVENT[0x2aac64007080]: QUEUE_SHUTDOWN
I0309 08:20:20.761912285   20627 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x2aac6400d1b8)
I0309 08:20:20.761964826   20627 call.cc:559]                grpc_call_unref(c=0x2aac64009930)
I0309 08:20:20.762003657   20627 call_combiner.cc:233]       call_combiner=0x2aac64009948: setting notify_on_cancel=(nil)
D0309 08:20:20.762039618   20627 transport.h:175]            CALL_STACK 0x2aac6400a640:0x2aac64009930 UNREF destroy
I0309 08:20:20.762074069   20627 ref_counted.h:182]          stream_refcount:0x2aac6400a640 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 1 -> 0 destroy
D0309 08:20:20.762117861   20627 exec_ctx.cc:34]             running closure 0x2aac6400a650: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:73]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:55]
I0309 08:20:20.762184383   20627 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x2aac6400a840)
I0309 08:20:20.762234114   20627 combiner.cc:132]            C:0x2aac64002530 grpc_combiner_execute c=0x2aac6400ba00 last=1
D0309 08:20:20.762270795   20627 exec_ctx.cc:54]             closure 0x2aac6400a650 finished
I0309 08:20:20.762308286   20627 combiner.cc:198]            C:0x2aac64002530 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0309 08:20:20.762342947   20627 combiner.cc:220]            C:0x2aac64002530 maybe_finish_one n=0x2aac6400ba00
I0309 08:20:20.762391589   20627 ref_counted.h:182]          chttp2_refcount:0x2aac64002c28 /public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:729 unref 7 -> 6 stream
I0309 08:20:20.762583024   20627 combiner.cc:276]            C:0x2aac64002530 finish old_state=3
D0309 08:20:20.762630746   20627 exec_ctx.cc:34]             running closure 0x2aac6400a5c8: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:545]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:730]
I0309 08:20:20.762671017   20627 ref_counted.h:182]          auth_context_refcount:0x2aac640026e0 /public/home/lifei/xinzk/source/grpc/src/core/lib/security/context/security_context.cc:120 unref 2 -> 1 server_security_context
D0309 08:20:20.762782900   20627 transport.h:175]            SERVER_CHANNEL 0x2aac64007630:0x2aac640075b0 UNREF call
I0309 08:20:20.762832722   20627 ref_counted.h:182]          stream_refcount:0x2aac64007630 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 3 -> 2 call
D0309 08:20:20.762868773   20627 exec_ctx.cc:54]             closure 0x2aac6400a5c8 finished
I0309 08:20:20.762908354   20627 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x2aac6400cfa0)
I0309 08:20:20.762947495   20627 completion_queue.cc:1417]   grpc_completion_queue_destroy(cq=0x2aac64007080)
I0309 08:20:20.762985856   20627 completion_queue.cc:1411]   grpc_completion_queue_shutdown(cq=0x2aac64007080)
I0309 08:20:20.763029917   20627 ev_posix.cc:313]            (polling-api) pollset_destroy(0x2aac64007200)
I0309 08:20:20.763070289   20627 ref_counted.h:182]          pollable_refcount:0x2aac6400d4b8 /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:924 unref 2 -> 1 pollset
I0309 08:20:20.763119740   20627 completion_queue.cc:969]    grpc_completion_queue_next(cq=0xb46f70, deadline=gpr_timespec { tv_sec: 9559316, tv_nsec: 621390780, clock_type: 0 }, reserved=(nil))
D0309 08:20:20.763167441   20627 completion_queue.cc:948]    PENDING TAGS:
I0309 08:20:20.763214613   20627 ev_posix.cc:321]            (polling-api) pollset_work(0xb47078, 11622) begin
I0309 08:20:20.763257654   20627 ev_epollex_linux.cc:1117]   PS:0xb47078 work hdl=(nil) worker=0x2aac5512e8e0 now=1621 deadline=11622 kwp=0 pollable=0x2aac64000cb0
I0309 08:20:20.763294225   20627 ref_counted.h:86]           pollable_refcount:0x2aac64000cb8 /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:1015 ref 1 -> 2 pollset_worker
I0309 08:20:20.763339626   20627 ev_epollex_linux.cc:935]    POLLABLE:0x2aac64000cb0[type=pollset epfd=9 wakeup=10] poll for 10001ms
I0309 08:20:20.763377778   20627 ev_epollex_linux.cc:954]    POLLABLE:0x2aac64000cb0 got 1 events
I0309 08:20:20.763414169   20627 ev_epollex_linux.cc:902]    PS:0xb47078 got fd 0x2aac64000c20: cancel=0 read=1 write=1
D0309 08:20:20.763448600   20627 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2aac64000c60 curr=2aac64001390
D0309 08:20:20.763484751   20627 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2aac64000c68 curr=2
D0309 08:20:20.763519362   20627 exec_ctx.cc:34]             running closure 0x2aac64001390: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1776]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/lockfree_event.cc:265]
I0309 08:20:20.763556293   20627 tcp_posix.cc:864]           TCP:0x2aac640011e0 got_read: "OK"
I0309 08:20:20.763590664   20627 tcp_posix.cc:856]           TCP:0x2aac640011e0 do_read
I0309 08:20:20.763636375   20627 tcp_posix.cc:668]           TCP:0x2aac640011e0 call_cb 0x2aac64002e10 0x2aac4bf5f541:0x2aac64002c20
I0309 08:20:20.763681456   20627 tcp_posix.cc:670]           READ 0x2aac640011e0 (peer=ipv4:10.8.10.79:58034) error="OK"
D0309 08:20:20.763717397   20627 tcp_posix.cc:676]           DATA: 00 00 08 06 01 00 00 00 00 00 00 00 00 00 00 00 00 '.................'
D0309 08:20:20.763764249   20627 closure.h:259]              running closure 0x2aac64002e10: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2547]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:684]
I0309 08:20:20.763806440   20627 combiner.cc:132]            C:0x2aac64002530 grpc_combiner_execute c=0x2aac64002e10 last=1
D0309 08:20:20.763843241   20627 closure.h:268]              closure 0x2aac64002e10 finished
I0309 08:20:20.763878752   20627 ref_counted.h:182]          tcp:0x2aac64001208 /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:832 unref 2 -> 1 read
D0309 08:20:20.763915093   20627 exec_ctx.cc:54]             closure 0x2aac64001390 finished
I0309 08:20:20.763949114   20627 combiner.cc:198]            C:0x2aac64002530 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 08:20:20.763984405   20627 combiner.cc:220]            C:0x2aac64002530 maybe_finish_one n=0x2aac64002e10
I0309 08:20:20.764027836   20627 timer_generic.cc:447]       TIMER 0x2aac640052a8: CANCEL pending=true
I0309 08:20:20.764072748   20627 ref_counted.h:86]           tcp:0x2aac64001208 /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:886 ref 1 -> 2 read
D0309 08:20:20.764112829   20627 closure.h:259]              running closure 0x2aac64001390: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1776]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:903]
I0309 08:20:20.764148820   20627 tcp_posix.cc:864]           TCP:0x2aac640011e0 got_read: "OK"
I0309 08:20:20.764184841   20627 tcp_posix.cc:856]           TCP:0x2aac640011e0 do_read
I0309 08:20:20.764222152   20627 tcp_posix.cc:549]           TCP:0x2aac640011e0 notify_on_read
D0309 08:20:20.764257983   20627 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x2aac64000c60 curr=0 closure=0x2aac64001390
D0309 08:20:20.764297334   20627 closure.h:268]              closure 0x2aac64001390 finished
I0309 08:20:20.764333175   20627 combiner.cc:276]            C:0x2aac64002530 finish old_state=3
D0309 08:20:20.764369867   20627 exec_ctx.cc:34]             running closure 0x2aac64005048: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2561]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1753]
I0309 08:20:20.764405048   20627 combiner.cc:132]            C:0x2aac64002530 grpc_combiner_execute c=0x2aac64005048 last=1
D0309 08:20:20.764441649   20627 exec_ctx.cc:54]             closure 0x2aac64005048 finished
D0309 08:20:20.764475540   20627 exec_ctx.cc:34]             running closure 0x2aac64005188: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2744]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/timer_generic.cc:454]
I0309 08:20:20.764511181   20627 combiner.cc:132]            C:0x2aac64002530 grpc_combiner_execute c=0x2aac64005188 last=3
D0309 08:20:20.764545192   20627 exec_ctx.cc:54]             closure 0x2aac64005188 finished
I0309 08:20:20.764581133   20627 combiner.cc:198]            C:0x2aac64002530 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 08:20:20.764615084   20627 combiner.cc:220]            C:0x2aac64002530 maybe_finish_one n=0x2aac64005048
I0309 08:20:20.764651485   20627 chttp2_transport.cc:2599]   ipv4:10.8.10.79:58034: Complete BDP ping err="OK"
I0309 08:20:20.764693946   20627 bdp_estimator.cc:50]        bdp[ipv4:10.8.10.79:58034]:complete acc=9 est=65536 dt=0.013247 bw=0.005435Mbs bw_est=0.000000Mbs
I0309 08:20:20.764761608   20627 timer_generic.cc:344]       TIMER 0x2aac64005148: SET 1723 now 1623 call 0x2aac64004fb8[0x2aac4bf600c4]
I0309 08:20:20.764812829   20627 timer_generic.cc:382]         .. add to shard 29 with queue_deadline_cap=2518 => is_first_timer=true
I0309 08:20:20.764853151   20627 timer_generic.cc:405]         .. old shard min_deadline=2519
I0309 08:20:20.764987625   20628 completion_queue.cc:969]    grpc_completion_queue_next(cq=0xb46f70, deadline=gpr_timespec { tv_sec: 9559316, tv_nsec: 623240104, clock_type: 0 }, reserved=(nil))
D0309 08:20:20.765063387   20628 completion_queue.cc:948]    PENDING TAGS:
I0309 08:20:20.765109728   20628 ev_posix.cc:321]            (polling-api) pollset_work(0xb47078, 11624) begin
I0309 08:20:20.765152989   20628 ev_epollex_linux.cc:1117]   PS:0xb47078 work hdl=(nil) worker=0x2aac5532f8e0 now=1623 deadline=11624 kwp=0 pollable=0x2aac64000cb0
I0309 08:20:20.765189900   20628 ref_counted.h:86]           pollable_refcount:0x2aac64000cb8 /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:1015 ref 2 -> 3 pollset_worker
I0309 08:20:20.765231852   20628 ev_epollex_linux.cc:1025]   PS:0xb47078 wait 0x2aac64000cb0 w=0x2aac5532f8e0 for 10001ms
I0309 08:20:20.777861550   20626 timer_manager.cc:205]       wait ended: was_timed:0 kicked:1
I0309 08:20:20.777954523   20626 timer_generic.cc:705]       TIMER CHECK BEGIN: now=1636 next=9223372036854775807 tls_min=0 glob_min=1723
I0309 08:20:20.777996854   20626 timer_generic.cc:730]       TIMER CHECK END: r=1; next=1723
I0309 08:20:20.778035456   20626 timer_manager.cc:189]       sleep for a 87 milliseconds
I0309 08:20:20.778088027   20627 combiner.cc:276]            C:0x2aac64002530 finish old_state=5
I0309 08:20:20.778133018   20627 combiner.cc:198]            C:0x2aac64002530 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 08:20:20.778168949   20627 combiner.cc:220]            C:0x2aac64002530 maybe_finish_one n=0x2aac64005188
